Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"10,824",608,464,94.18%,94.18%,99.77%,99.77%,94.40%,94.40%,0.23%,0.23%,0.23%,0.23%
2,1-<2 mo,"9,752",821,385,91.24%,85.99%,99.77%,99.54%,91.44%,86.38%,0.29%,0.34%,0.29%,0.34%
3,2-<3 mo,"8,546",647,385,92.05%,79.27%,99.78%,99.32%,92.26%,79.79%,0.30%,0.40%,0.30%,0.40%
4,3-<4 mo,"7,514",462,312,93.51%,74.25%,99.78%,99.10%,93.72%,74.88%,0.29%,0.44%,0.29%,0.44%
5,4-<5 mo,"6,740",356,313,94.40%,70.18%,99.78%,98.88%,94.61%,70.92%,0.29%,0.46%,0.29%,0.47%
6,5-<6 mo,"6,071",308,343,94.52%,66.47%,99.78%,98.66%,94.72%,67.29%,0.31%,0.48%,0.31%,0.49%
7,6-<7 mo,"5,420",276,300,94.58%,62.97%,99.78%,98.45%,94.78%,63.87%,0.32%,0.50%,0.32%,0.51%
8,7-<8 mo,"4,844",216,266,95.17%,60.03%,99.78%,98.24%,95.37%,61.00%,0.33%,0.51%,0.33%,0.52%
9,8-<9 mo,"4,362",198,257,95.06%,57.18%,99.78%,98.03%,95.26%,58.21%,0.35%,0.52%,0.35%,0.54%
10,9-<10 mo,"3,907",186,254,94.73%,54.31%,99.79%,97.82%,94.93%,55.37%,0.38%,0.54%,0.38%,0.55%
11,10-<11 mo,"3,467",142,240,95.62%,52.00%,99.79%,97.61%,95.82%,53.10%,0.37%,0.55%,0.37%,0.56%
12,11-<12 mo,"3,085",129,257,95.37%,49.70%,99.79%,97.40%,95.57%,50.85%,0.41%,0.56%,0.41%,0.57%
13,12-<13 mo,"2,699",108,189,95.71%,47.63%,99.76%,97.17%,95.94%,48.82%,0.42%,0.57%,0.42%,0.58%
14,13-<14 mo,"2,402",98,189,95.64%,45.61%,99.76%,96.95%,95.87%,46.83%,0.44%,0.58%,0.44%,0.60%
15,14-<15 mo,"2,115",78,172,95.76%,43.83%,99.77%,96.73%,95.98%,45.09%,0.48%,0.59%,0.48%,0.61%
16,15-<16 mo,"1,865",65,164,96.06%,42.22%,99.77%,96.51%,96.28%,43.50%,0.49%,0.60%,0.49%,0.62%
17,16-<17 mo,"1,636",50,211,96.45%,40.84%,99.77%,96.29%,96.67%,42.14%,0.51%,0.61%,0.51%,0.63%
18,17-<18 mo,"1,375",47,184,96.13%,39.34%,99.77%,96.08%,96.35%,40.66%,0.57%,0.62%,0.58%,0.65%
19,18-<19 mo,"1,144",41,198,96.08%,37.80%,99.77%,95.87%,96.30%,39.15%,0.62%,0.64%,0.62%,0.67%
20,19-<20 mo,905,29,178,96.38%,36.47%,99.77%,95.65%,96.60%,37.83%,0.68%,0.67%,0.68%,0.70%
21,20-<21 mo,698,19,173,97.23%,35.33%,99.77%,95.44%,97.46%,36.75%,0.65%,0.70%,0.65%,0.73%
22,21-<22 mo,506,16,161,96.16%,34.00%,99.75%,95.21%,96.40%,35.43%,0.98%,0.74%,0.98%,0.78%
23,22-<23 mo,329,7,170,96.47%,33.07%,99.75%,94.97%,96.70%,34.49%,1.29%,0.80%,1.30%,0.84%
24,23-<24 mo,152,3,149,+,+,99.78%,94.77%,+,+,+,+,+,+
