Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,373,8,14,97.81%,97.81%,99.77%,99.77%,98.04%,98.04%,0.76%,0.76%,0.77%,0.77%
2,1-<2 mo,351,8,14,97.67%,95.54%,99.77%,99.54%,97.90%,95.98%,0.81%,1.09%,0.81%,1.10%
3,2-<3 mo,329,2,17,99.38%,94.94%,99.77%,99.31%,99.61%,95.60%,0.44%,1.16%,0.44%,1.17%
4,3-<4 mo,310,11,21,96.33%,91.46%,99.77%,99.08%,96.55%,92.31%,1.09%,1.52%,1.09%,1.54%
5,4-<5 mo,278,7,16,97.41%,89.09%,99.77%,98.85%,97.63%,90.12%,0.97%,1.73%,0.97%,1.75%
6,5-<6 mo,255,4,19,98.37%,87.63%,99.78%,98.63%,98.59%,88.85%,0.81%,1.84%,0.81%,1.87%
7,6-<7 mo,232,5,9,97.80%,85.71%,99.78%,98.42%,98.02%,87.09%,0.97%,2.00%,0.97%,2.03%
8,7-<8 mo,218,3,14,98.58%,84.49%,99.79%,98.21%,98.79%,86.03%,0.82%,2.09%,0.82%,2.13%
9,8-<9 mo,201,6,9,96.95%,81.91%,99.79%,98.01%,97.15%,83.57%,1.23%,2.27%,1.23%,2.32%
10,9-<10 mo,186,6,11,96.68%,79.19%,99.80%,97.81%,96.87%,80.96%,1.33%,2.45%,1.34%,2.51%
11,10-<11 mo,169,2,6,98.80%,78.23%,99.79%,97.61%,99.00%,80.15%,0.85%,2.52%,0.85%,2.58%
12,11-<12 mo,161,3,15,98.05%,76.70%,99.79%,97.40%,98.26%,78.75%,1.12%,2.62%,1.12%,2.69%
13,12-<13 mo,143,4,12,97.08%,74.46%,99.76%,97.16%,97.31%,76.64%,1.44%,2.77%,1.44%,2.85%
14,13-<14 mo,127,3,10,97.54%,72.63%,99.78%,96.95%,97.76%,74.92%,1.40%,2.90%,1.41%,2.99%
15,14-<15 mo,114,3,18,97.14%,70.56%,99.77%,96.72%,97.37%,72.95%,1.63%,3.05%,1.63%,3.16%
16,15-<16 mo,93,2,9,97.74%,68.96%,99.76%,96.50%,97.97%,71.47%,1.58%,3.18%,1.58%,3.30%
17,16-<17 mo,82,1,10,98.70%,68.07%,99.75%,96.26%,98.95%,70.71%,1.29%,3.27%,1.29%,3.39%
18,17-<18 mo,71,1,12,98.46%,67.02%,99.74%,96.01%,98.72%,69.80%,1.53%,3.38%,1.53%,3.52%
19,18-<19 mo,58,0,14,100.00%,67.02%,99.78%,95.80%,100.0000%*,69.8049%#,0.00%,3.38%,0.00%,3.5203%#
20,19-<20 mo,44,1,9,97.47%,65.32%,99.76%,95.58%,97.70%,68.35%,2.50%,3.70%,2.51%,3.87%
21,20-<21 mo,34,0,11,100.00%,65.32%,99.74%,95.33%,100.0000%*,68.3466%#,0.00%,3.70%,0.00%,3.8668%#
22,21-<22 mo,23,0,6,100.00%,65.32%,99.70%,95.04%,100.0000%*,68.3466%#,0.00%,3.70%,0.00%,3.8668%#
23,22-<23 mo,17,0,10,100.00%,65.32%,99.70%,94.76%,100.0000%*,68.3466%#,0.00%,3.70%,0.00%,3.8668%#
24,23-<24 mo,7,0,7,+,+,99.78%,94.55%,+,+,+,+,+,+
