Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"20,631",932,777,95.40%,95.40%,99.81%,99.81%,95.58%,95.58%,0.15%,0.15%,0.15%,0.15%
2,1-<2 mo,"18,922",512,752,97.24%,92.76%,99.82%,99.63%,97.41%,93.10%,0.12%,0.18%,0.12%,0.18%
3,2-<3 mo,"17,658",354,881,97.94%,90.86%,99.83%,99.46%,98.11%,91.35%,0.11%,0.21%,0.11%,0.21%
4,3-<4 mo,"16,423",244,794,98.48%,89.47%,99.83%,99.30%,98.64%,90.11%,0.10%,0.22%,0.10%,0.22%
5,4-<5 mo,"15,385",194,831,98.70%,88.31%,99.84%,99.13%,98.87%,89.08%,0.09%,0.23%,0.09%,0.24%
6,5-<6 mo,"14,360",150,796,98.93%,87.36%,99.84%,98.97%,99.08%,88.27%,0.09%,0.24%,0.09%,0.25%
7,6-<7 mo,"13,414",141,816,98.92%,86.42%,99.84%,98.82%,99.07%,87.45%,0.09%,0.25%,0.09%,0.26%
8,7-<8 mo,"12,457",122,778,98.99%,85.54%,99.84%,98.66%,99.14%,86.70%,0.09%,0.26%,0.09%,0.27%
9,8-<9 mo,"11,557",83,813,99.26%,84.91%,99.85%,98.51%,99.41%,86.19%,0.08%,0.27%,0.08%,0.27%
10,9-<10 mo,"10,661",77,752,99.25%,84.27%,99.85%,98.36%,99.40%,85.68%,0.09%,0.28%,0.09%,0.28%
11,10-<11 mo,"9,832",74,705,99.22%,83.61%,99.85%,98.21%,99.37%,85.14%,0.09%,0.29%,0.09%,0.29%
12,11-<12 mo,"9,053",83,787,99.04%,82.81%,99.85%,98.06%,99.19%,84.45%,0.10%,0.30%,0.10%,0.30%
13,12-<13 mo,"8,183",55,618,99.30%,82.23%,99.83%,97.90%,99.47%,84.00%,0.09%,0.30%,0.09%,0.31%
14,13-<14 mo,"7,510",47,732,99.34%,81.69%,99.84%,97.74%,99.51%,83.58%,0.10%,0.31%,0.10%,0.32%
15,14-<15 mo,"6,731",34,758,99.46%,81.25%,99.84%,97.58%,99.63%,83.27%,0.09%,0.32%,0.09%,0.33%
16,15-<16 mo,"5,939",29,647,99.48%,80.83%,99.84%,97.42%,99.64%,82.97%,0.10%,0.33%,0.10%,0.34%
17,16-<17 mo,"5,263",20,757,99.59%,80.50%,99.84%,97.27%,99.75%,82.76%,0.09%,0.33%,0.09%,0.34%
18,17-<18 mo,"4,486",18,614,99.57%,80.16%,99.85%,97.12%,99.72%,82.53%,0.10%,0.34%,0.10%,0.35%
19,18-<19 mo,"3,854",15,631,99.58%,79.82%,99.85%,96.97%,99.73%,82.31%,0.11%,0.35%,0.11%,0.36%
20,19-<20 mo,"3,208",7,653,99.76%,79.62%,99.85%,96.83%,99.91%,82.23%,0.09%,0.36%,0.09%,0.37%
21,20-<21 mo,"2,548",3,689,99.86%,79.51%,99.85%,96.68%,100.0000%*,82.2331%#,0.08%,0.36%,0.08%,0.3706%#
22,21-<22 mo,"1,856",16,621,98.96%,78.69%,99.85%,96.53%,99.11%,81.52%,0.26%,0.41%,0.26%,0.43%
23,22-<23 mo,"1,219",7,676,99.21%,78.07%,99.86%,96.40%,99.35%,80.98%,0.30%,0.47%,0.30%,0.49%
24,23-<24 mo,536,1,535,+,+,99.87%,96.27%,+,+,+,+,+,+
