Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,736",82,141,97.71%,97.71%,99.77%,99.77%,97.93%,97.93%,0.25%,0.25%,0.25%,0.25%
2,1-<2 mo,"3,513",67,137,97.97%,95.74%,99.77%,99.55%,98.19%,96.17%,0.25%,0.34%,0.25%,0.34%
3,2-<3 mo,"3,309",46,138,98.51%,94.33%,99.78%,99.33%,98.73%,94.96%,0.22%,0.39%,0.22%,0.40%
4,3-<4 mo,"3,125",53,131,98.17%,92.64%,99.78%,99.11%,98.39%,93.45%,0.25%,0.45%,0.25%,0.45%
5,4-<5 mo,"2,941",35,114,98.72%,91.49%,99.78%,98.89%,98.94%,92.48%,0.22%,0.48%,0.22%,0.49%
6,5-<6 mo,"2,792",36,167,98.60%,90.25%,99.78%,98.68%,98.82%,91.40%,0.23%,0.51%,0.23%,0.52%
7,6-<7 mo,"2,589",19,152,99.22%,89.56%,99.79%,98.47%,99.44%,90.89%,0.18%,0.53%,0.18%,0.54%
8,7-<8 mo,"2,418",21,138,99.05%,88.73%,99.79%,98.27%,99.26%,90.23%,0.21%,0.56%,0.21%,0.57%
9,8-<9 mo,"2,259",20,164,99.03%,87.89%,99.79%,98.06%,99.24%,89.56%,0.22%,0.58%,0.22%,0.60%
10,9-<10 mo,"2,075",18,144,99.06%,87.08%,99.79%,97.85%,99.27%,88.91%,0.22%,0.60%,0.22%,0.62%
11,10-<11 mo,"1,913",14,132,99.18%,86.39%,99.79%,97.65%,99.39%,88.38%,0.22%,0.63%,0.22%,0.65%
12,11-<12 mo,"1,767",31,129,98.18%,84.83%,99.79%,97.44%,98.39%,86.96%,0.33%,0.67%,0.33%,0.70%
13,12-<13 mo,"1,607",16,132,98.90%,83.93%,99.77%,97.22%,99.13%,86.22%,0.28%,0.70%,0.28%,0.73%
14,13-<14 mo,"1,459",13,136,99.09%,83.17%,99.77%,97.00%,99.32%,85.62%,0.25%,0.73%,0.25%,0.76%
15,14-<15 mo,"1,310",8,139,99.31%,82.62%,99.76%,96.77%,99.54%,85.24%,0.25%,0.75%,0.25%,0.78%
16,15-<16 mo,"1,163",6,103,99.43%,82.16%,99.77%,96.55%,99.67%,84.95%,0.23%,0.77%,0.23%,0.80%
17,16-<17 mo,"1,054",11,125,98.86%,81.23%,99.77%,96.33%,99.09%,84.17%,0.35%,0.81%,0.35%,0.84%
18,17-<18 mo,918,6,142,99.18%,80.62%,99.77%,96.12%,99.39%,83.69%,0.33%,0.83%,0.34%,0.88%
19,18-<19 mo,770,5,133,99.26%,80.03%,99.77%,95.90%,99.49%,83.26%,0.33%,0.87%,0.33%,0.92%
20,19-<20 mo,632,2,144,99.64%,79.75%,99.78%,95.69%,99.83%,83.12%,0.26%,0.89%,0.26%,0.94%
21,20-<21 mo,486,4,135,99.13%,79.04%,99.78%,95.49%,99.32%,82.53%,0.45%,0.95%,0.45%,1.01%
22,21-<22 mo,347,4,109,98.25%,77.77%,99.79%,95.30%,98.45%,81.37%,0.87%,1.12%,0.88%,1.20%
23,22-<23 mo,234,2,122,98.58%,76.71%,99.80%,95.11%,98.77%,80.38%,1.02%,1.33%,1.03%,1.43%
24,23-<24 mo,110,0,110,+,+,99.80%,94.93%,+,+,+,+,+,+
