Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,882",81,81,95.60%,95.60%,99.77%,99.77%,95.82%,95.82%,0.48%,0.48%,0.48%,0.48%
2,1-<2 mo,"1,720",89,59,94.74%,90.57%,99.78%,99.55%,94.95%,90.98%,0.54%,0.69%,0.54%,0.69%
3,2-<3 mo,"1,572",57,78,96.28%,87.20%,99.78%,99.33%,96.49%,87.79%,0.48%,0.79%,0.48%,0.80%
4,3-<4 mo,"1,437",44,57,96.88%,84.48%,99.79%,99.12%,97.08%,85.23%,0.46%,0.87%,0.46%,0.88%
5,4-<5 mo,"1,336",36,57,97.25%,82.15%,99.79%,98.91%,97.45%,83.06%,0.45%,0.93%,0.45%,0.94%
6,5-<6 mo,"1,243",29,71,97.60%,80.18%,99.80%,98.71%,97.80%,81.23%,0.44%,0.98%,0.44%,0.99%
7,6-<7 mo,"1,143",33,65,97.03%,77.80%,99.80%,98.51%,97.22%,78.97%,0.51%,1.03%,0.51%,1.05%
8,7-<8 mo,"1,045",34,64,96.64%,75.18%,99.80%,98.31%,96.84%,76.48%,0.57%,1.09%,0.57%,1.11%
9,8-<9 mo,947,25,58,97.28%,73.14%,99.80%,98.11%,97.47%,74.54%,0.54%,1.13%,0.54%,1.16%
10,9-<10 mo,864,26,71,96.86%,70.84%,99.80%,97.92%,97.05%,72.34%,0.61%,1.18%,0.61%,1.21%
11,10-<11 mo,767,18,51,97.57%,69.12%,99.80%,97.73%,97.76%,70.73%,0.57%,1.22%,0.57%,1.25%
12,11-<12 mo,698,21,60,96.86%,66.95%,99.80%,97.54%,97.05%,68.64%,0.68%,1.27%,0.68%,1.31%
13,12-<13 mo,617,15,45,97.48%,65.26%,99.77%,97.32%,97.70%,67.06%,0.64%,1.31%,0.64%,1.35%
14,13-<14 mo,557,13,39,97.58%,63.68%,99.77%,97.09%,97.81%,65.59%,0.66%,1.35%,0.66%,1.39%
15,14-<15 mo,505,13,35,97.33%,61.98%,99.77%,96.87%,97.55%,63.99%,0.73%,1.40%,0.73%,1.44%
16,15-<16 mo,457,10,33,97.73%,60.58%,99.79%,96.67%,97.94%,62.66%,0.71%,1.43%,0.71%,1.48%
17,16-<17 mo,414,13,45,96.68%,58.56%,99.79%,96.47%,96.88%,60.71%,0.91%,1.49%,0.91%,1.55%
18,17-<18 mo,356,17,45,94.90%,55.58%,99.80%,96.27%,95.10%,57.73%,1.20%,1.58%,1.21%,1.64%
19,18-<19 mo,294,11,45,95.95%,53.33%,99.80%,96.07%,96.14%,55.51%,1.20%,1.66%,1.20%,1.72%
20,19-<20 mo,238,5,39,97.71%,52.11%,99.80%,95.88%,97.91%,54.35%,1.01%,1.71%,1.01%,1.78%
21,20-<21 mo,194,6,56,96.39%,50.22%,99.81%,95.70%,96.57%,52.48%,1.45%,1.81%,1.45%,1.89%
22,21-<22 mo,132,4,40,96.43%,48.43%,99.79%,95.50%,96.64%,50.71%,1.75%,1.95%,1.76%,2.05%
23,22-<23 mo,88,1,39,98.54%,47.72%,99.75%,95.26%,98.79%,50.10%,1.45%,2.05%,1.45%,2.15%
24,23-<24 mo,48,0,48,+,+,99.70%,94.97%,+,+,+,+,+,+
