Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,146",22,47,98.04%,98.04%,99.84%,99.84%,98.19%,98.19%,0.41%,0.41%,0.41%,0.41%
2,1-<2 mo,"1,077",29,54,97.24%,95.33%,99.85%,99.69%,97.39%,95.63%,0.51%,0.64%,0.51%,0.64%
3,2-<3 mo,994,25,45,97.43%,92.88%,99.85%,99.55%,97.57%,93.30%,0.51%,0.79%,0.51%,0.79%
4,3-<4 mo,924,27,41,97.01%,90.10%,99.85%,99.40%,97.15%,90.65%,0.57%,0.93%,0.57%,0.93%
5,4-<5 mo,856,13,40,98.45%,88.70%,99.86%,99.26%,98.59%,89.37%,0.43%,0.99%,0.43%,1.00%
6,5-<6 mo,803,11,48,98.59%,87.45%,99.86%,99.11%,98.73%,88.23%,0.42%,1.05%,0.42%,1.06%
7,6-<7 mo,744,14,38,98.07%,85.76%,99.86%,98.98%,98.20%,86.65%,0.51%,1.12%,0.51%,1.13%
8,7-<8 mo,692,10,39,98.51%,84.49%,99.87%,98.85%,98.65%,85.47%,0.47%,1.17%,0.47%,1.19%
9,8-<9 mo,643,9,41,98.55%,83.26%,99.87%,98.71%,98.69%,84.35%,0.48%,1.23%,0.48%,1.24%
10,9-<10 mo,593,10,36,98.26%,81.82%,99.87%,98.58%,98.39%,82.99%,0.55%,1.29%,0.55%,1.31%
11,10-<11 mo,547,10,33,98.12%,80.27%,99.87%,98.45%,98.25%,81.54%,0.59%,1.35%,0.59%,1.37%
12,11-<12 mo,504,6,37,98.76%,79.28%,99.87%,98.32%,98.90%,80.63%,0.50%,1.39%,0.50%,1.42%
13,12-<13 mo,461,6,27,98.66%,78.22%,99.85%,98.18%,98.80%,79.67%,0.54%,1.44%,0.54%,1.47%
14,13-<14 mo,428,5,33,98.78%,77.27%,99.85%,98.04%,98.93%,78.82%,0.54%,1.49%,0.54%,1.52%
15,14-<15 mo,390,11,35,97.05%,74.99%,99.86%,97.90%,97.18%,76.60%,0.88%,1.59%,0.88%,1.63%
16,15-<16 mo,344,8,25,97.59%,73.18%,99.86%,97.76%,97.73%,74.85%,0.84%,1.68%,0.84%,1.72%
17,16-<17 mo,311,4,46,98.61%,72.16%,99.86%,97.62%,98.75%,73.92%,0.69%,1.73%,0.69%,1.77%
18,17-<18 mo,261,4,34,98.36%,70.98%,99.87%,97.50%,98.49%,72.80%,0.81%,1.80%,0.81%,1.85%
19,18-<19 mo,223,1,39,99.51%,70.63%,99.87%,97.37%,99.64%,72.54%,0.49%,1.82%,0.49%,1.87%
20,19-<20 mo,183,2,38,98.78%,69.77%,99.87%,97.24%,98.91%,71.75%,0.86%,1.90%,0.86%,1.96%
21,20-<21 mo,143,2,34,98.41%,68.66%,99.87%,97.12%,98.54%,70.70%,1.11%,2.03%,1.11%,2.09%
22,21-<22 mo,107,4,28,95.70%,65.71%,99.88%,97.00%,95.81%,67.74%,2.10%,2.42%,2.11%,2.49%
23,22-<23 mo,75,1,44,98.11%,64.47%,99.89%,96.90%,98.22%,66.53%,1.87%,2.67%,1.87%,2.76%
24,23-<24 mo,30,1,29,+,+,99.87%,96.77%,+,+,+,+,+,+
