Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,213",257,236,95.78%,95.78%,99.79%,99.79%,95.98%,95.98%,0.26%,0.26%,0.26%,0.26%
2,1-<2 mo,"5,720",158,242,97.18%,93.08%,99.80%,99.59%,97.37%,93.46%,0.22%,0.33%,0.22%,0.33%
3,2-<3 mo,"5,320",124,297,97.60%,90.85%,99.81%,99.40%,97.79%,91.40%,0.21%,0.38%,0.21%,0.38%
4,3-<4 mo,"4,899",85,237,98.22%,89.23%,99.81%,99.21%,98.41%,89.94%,0.19%,0.41%,0.19%,0.41%
5,4-<5 mo,"4,577",59,246,98.68%,88.05%,99.81%,99.02%,98.86%,88.92%,0.17%,0.43%,0.17%,0.44%
6,5-<6 mo,"4,272",42,245,98.99%,87.16%,99.81%,98.84%,99.17%,88.18%,0.16%,0.45%,0.16%,0.45%
7,6-<7 mo,"3,985",33,232,99.15%,86.42%,99.82%,98.66%,99.33%,87.59%,0.15%,0.46%,0.15%,0.47%
8,7-<8 mo,"3,720",36,207,99.00%,85.56%,99.82%,98.48%,99.18%,86.88%,0.17%,0.48%,0.17%,0.49%
9,8-<9 mo,"3,477",19,239,99.43%,85.07%,99.82%,98.30%,99.61%,86.54%,0.13%,0.49%,0.13%,0.50%
10,9-<10 mo,"3,219",24,242,99.23%,84.41%,99.82%,98.13%,99.40%,86.02%,0.16%,0.50%,0.16%,0.51%
11,10-<11 mo,"2,953",17,191,99.41%,83.91%,99.82%,97.95%,99.58%,85.67%,0.14%,0.52%,0.14%,0.53%
12,11-<12 mo,"2,745",19,221,99.28%,83.31%,99.83%,97.78%,99.45%,85.20%,0.16%,0.53%,0.17%,0.54%
13,12-<13 mo,"2,505",19,169,99.22%,82.65%,99.81%,97.59%,99.40%,84.69%,0.18%,0.55%,0.18%,0.56%
14,13-<14 mo,"2,317",19,247,99.13%,81.94%,99.81%,97.41%,99.32%,84.12%,0.20%,0.57%,0.20%,0.58%
15,14-<15 mo,"2,051",8,219,99.59%,81.60%,99.81%,97.22%,99.78%,83.93%,0.15%,0.58%,0.15%,0.59%
16,15-<16 mo,"1,824",6,198,99.65%,81.31%,99.81%,97.04%,99.84%,83.80%,0.14%,0.59%,0.14%,0.60%
17,16-<17 mo,"1,620",4,240,99.73%,81.10%,99.81%,96.85%,99.92%,83.73%,0.13%,0.59%,0.13%,0.61%
18,17-<18 mo,"1,376",5,174,99.61%,80.78%,99.82%,96.68%,99.79%,83.56%,0.17%,0.61%,0.17%,0.63%
19,18-<19 mo,"1,197",4,195,99.64%,80.49%,99.82%,96.50%,99.82%,83.41%,0.18%,0.62%,0.18%,0.65%
20,19-<20 mo,998,2,197,99.78%,80.31%,99.82%,96.33%,99.96%,83.37%,0.16%,0.63%,0.16%,0.66%
21,20-<21 mo,799,0,231,100.00%,80.31%,99.82%,96.15%,100.0000%*,83.3721%#,0.00%,0.63%,0.00%,0.6591%#
22,21-<22 mo,568,4,197,99.15%,79.63%,99.82%,95.98%,99.33%,82.96%,0.42%,0.72%,0.42%,0.75%
23,22-<23 mo,367,2,213,99.23%,79.01%,99.82%,95.81%,99.41%,82.47%,0.54%,0.83%,0.54%,0.87%
24,23-<24 mo,152,0,152,+,+,99.84%,95.66%,+,+,+,+,+,+
