Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"5,870",248,253,96.03%,96.03%,99.73%,99.73%,96.28%,96.28%,0.25%,0.25%,0.25%,0.25%
2,1-<2 mo,"5,369",177,219,96.78%,92.97%,99.74%,99.47%,97.03%,93.45%,0.24%,0.33%,0.24%,0.33%
3,2-<3 mo,"4,973",98,218,98.06%,91.20%,99.74%,99.22%,98.31%,91.89%,0.19%,0.37%,0.19%,0.37%
4,3-<4 mo,"4,657",91,235,98.04%,89.44%,99.74%,98.97%,98.29%,90.34%,0.20%,0.40%,0.20%,0.41%
5,4-<5 mo,"4,331",72,253,98.35%,88.00%,99.75%,98.72%,98.60%,89.09%,0.19%,0.43%,0.19%,0.44%
6,5-<6 mo,"4,006",51,215,98.72%,86.90%,99.75%,98.47%,98.97%,88.19%,0.18%,0.45%,0.18%,0.46%
7,6-<7 mo,"3,740",55,229,98.51%,85.62%,99.75%,98.23%,98.76%,87.10%,0.20%,0.48%,0.20%,0.49%
8,7-<8 mo,"3,456",38,224,98.89%,84.70%,99.75%,97.98%,99.14%,86.36%,0.18%,0.50%,0.18%,0.51%
9,8-<9 mo,"3,194",36,220,98.87%,83.77%,99.75%,97.74%,99.11%,85.61%,0.19%,0.51%,0.19%,0.53%
10,9-<10 mo,"2,938",41,206,98.57%,82.59%,99.76%,97.51%,98.81%,84.59%,0.22%,0.54%,0.22%,0.55%
11,10-<11 mo,"2,691",29,206,98.90%,81.69%,99.76%,97.28%,99.14%,83.87%,0.20%,0.56%,0.20%,0.58%
12,11-<12 mo,"2,456",28,197,98.85%,80.79%,99.76%,97.05%,99.08%,83.12%,0.22%,0.58%,0.22%,0.60%
13,12-<13 mo,"2,231",21,159,99.05%,80.04%,99.74%,96.79%,99.31%,82.55%,0.21%,0.59%,0.21%,0.62%
14,13-<14 mo,"2,051",26,182,98.70%,79.02%,99.74%,96.55%,98.96%,81.69%,0.25%,0.62%,0.25%,0.65%
15,14-<15 mo,"1,843",18,197,98.94%,78.15%,99.74%,96.30%,99.19%,81.00%,0.25%,0.65%,0.25%,0.67%
16,15-<16 mo,"1,628",19,168,98.80%,77.25%,99.74%,96.06%,99.02%,80.22%,0.27%,0.67%,0.28%,0.70%
17,16-<17 mo,"1,441",26,177,98.09%,75.78%,99.74%,95.82%,98.34%,78.92%,0.37%,0.72%,0.37%,0.75%
18,17-<18 mo,"1,238",23,158,98.02%,74.29%,99.74%,95.58%,98.27%,77.55%,0.41%,0.77%,0.41%,0.81%
19,18-<19 mo,"1,057",13,188,98.62%,73.21%,99.74%,95.34%,98.87%,76.64%,0.38%,0.82%,0.38%,0.86%
20,19-<20 mo,856,9,166,98.87%,72.44%,99.74%,95.10%,99.11%,75.98%,0.37%,0.85%,0.37%,0.89%
21,20-<21 mo,681,3,182,99.49%,72.06%,99.74%,94.86%,99.70%,75.75%,0.30%,0.87%,0.30%,0.91%
22,21-<22 mo,496,5,183,98.76%,71.16%,99.74%,94.62%,99.00%,75.01%,0.55%,0.95%,0.55%,1.00%
23,22-<23 mo,308,2,166,99.15%,70.55%,99.73%,94.38%,99.38%,74.55%,0.60%,1.04%,0.60%,1.10%
24,23-<24 mo,140,1,139,+,+,99.75%,94.15%,+,+,+,+,+,+
