Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,507,3,27,99.39%,99.39%,99.93%,99.93%,99.46%,99.46%,0.35%,0.35%,0.35%,0.35%
2,1-<2 mo,477,5,18,98.93%,98.33%,99.93%,99.86%,99.00%,98.46%,0.48%,0.59%,0.48%,0.59%
3,2-<3 mo,454,2,23,99.55%,97.89%,99.93%,99.80%,99.61%,98.08%,0.32%,0.66%,0.32%,0.66%
4,3-<4 mo,429,1,12,99.76%,97.65%,99.93%,99.73%,99.83%,97.92%,0.24%,0.70%,0.24%,0.70%
5,4-<5 mo,416,4,18,99.02%,96.69%,99.93%,99.67%,99.08%,97.02%,0.49%,0.84%,0.49%,0.84%
6,5-<6 mo,394,4,14,98.97%,95.70%,99.94%,99.60%,99.03%,96.08%,0.51%,0.97%,0.51%,0.97%
7,6-<7 mo,376,1,23,99.73%,95.43%,99.94%,99.54%,99.79%,95.87%,0.27%,1.00%,0.27%,1.01%
8,7-<8 mo,352,3,28,99.11%,94.59%,99.94%,99.48%,99.17%,95.08%,0.51%,1.11%,0.51%,1.11%
9,8-<9 mo,321,0,17,100.00%,94.59%,99.95%,99.44%,100.0000%*,95.0762%#,0.00%,1.11%,0.00%,1.1118%#
10,9-<10 mo,304,0,30,100.00%,94.59%,99.95%,99.39%,100.0000%*,95.0762%#,0.00%,1.11%,0.00%,1.1118%#
11,10-<11 mo,274,0,23,100.00%,94.59%,99.95%,99.35%,100.0000%*,95.0762%#,0.00%,1.11%,0.00%,1.1118%#
12,11-<12 mo,251,1,21,99.58%,94.19%,99.95%,99.30%,99.63%,94.86%,0.41%,1.17%,0.42%,1.18%
13,12-<13 mo,229,0,18,100.00%,94.19%,99.95%,99.25%,100.0000%*,94.8556%#,0.00%,1.17%,0.00%,1.1775%#
14,13-<14 mo,211,0,20,100.00%,94.19%,99.95%,99.20%,100.0000%*,94.8556%#,0.00%,1.17%,0.00%,1.1775%#
15,14-<15 mo,191,0,19,100.00%,94.19%,99.95%,99.16%,100.0000%*,94.8556%#,0.00%,1.17%,0.00%,1.1775%#
16,15-<16 mo,172,0,10,100.00%,94.19%,99.95%,99.11%,100.0000%*,94.8556%#,0.00%,1.17%,0.00%,1.1775%#
17,16-<17 mo,162,1,18,99.35%,93.58%,99.95%,99.06%,99.39%,94.46%,0.65%,1.31%,0.65%,1.33%
18,17-<18 mo,143,0,20,100.00%,93.58%,99.95%,99.02%,100.0000%*,94.4632%#,0.00%,1.31%,0.00%,1.3262%#
19,18-<19 mo,123,0,19,100.00%,93.58%,99.95%,98.97%,100.0000%*,94.4632%#,0.00%,1.31%,0.00%,1.3262%#
20,19-<20 mo,104,0,20,100.00%,93.58%,99.95%,98.92%,100.0000%*,94.4632%#,0.00%,1.31%,0.00%,1.3262%#
21,20-<21 mo,84,0,20,100.00%,93.58%,99.97%,98.89%,100.0000%*,94.4632%#,0.00%,1.31%,0.00%,1.3262%#
22,21-<22 mo,64,0,13,100.00%,93.58%,99.97%,98.86%,100.0000%*,94.4632%#,0.00%,1.31%,0.00%,1.3262%#
23,22-<23 mo,51,0,25,100.00%,93.58%,99.97%,98.84%,100.0000%*,94.4632%#,0.00%,1.31%,0.00%,1.3262%#
24,23-<24 mo,26,0,26,+,+,99.98%,98.81%,+,+,+,+,+,+
