Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,98,4,4,95.83%,95.83%,99.64%,99.64%,96.18%,96.18%,2.04%,2.04%,2.05%,2.05%
2,1-<2 mo,90,2,2,97.75%,93.68%,99.64%,99.28%,98.11%,94.36%,1.57%,2.50%,1.58%,2.52%
3,2-<3 mo,86,4,6,95.18%,89.17%,99.65%,98.92%,95.52%,90.14%,2.35%,3.24%,2.36%,3.28%
4,3-<4 mo,76,3,5,95.92%,85.53%,99.66%,98.58%,96.25%,86.75%,2.31%,3.73%,2.32%,3.78%
5,4-<5 mo,68,1,4,98.48%,84.23%,99.66%,98.25%,98.82%,85.73%,1.50%,3.89%,1.51%,3.96%
6,5-<6 mo,63,1,2,98.39%,82.87%,99.66%,97.91%,98.72%,84.64%,1.60%,4.06%,1.61%,4.14%
7,6-<7 mo,60,2,2,96.61%,80.06%,99.65%,97.57%,96.95%,82.05%,2.36%,4.38%,2.36%,4.49%
8,7-<8 mo,56,1,6,98.11%,78.55%,99.66%,97.23%,98.45%,80.79%,1.87%,4.55%,1.88%,4.68%
9,8-<9 mo,49,1,2,97.92%,76.92%,99.64%,96.88%,98.27%,79.39%,2.06%,4.74%,2.07%,4.89%
10,9-<10 mo,46,0,5,100.00%,76.92%,99.64%,96.54%,100.0000%*,79.3892%#,0.00%,4.74%,0.00%,4.8929%#
11,10-<11 mo,41,0,7,100.00%,76.92%,99.64%,96.19%,100.0000%*,79.3892%#,0.00%,4.74%,0.00%,4.8929%#
12,11-<12 mo,34,0,1,100.00%,76.92%,99.64%,95.85%,100.0000%*,79.3892%#,0.00%,4.74%,0.00%,4.8929%#
13,12-<13 mo,33,0,1,100.00%,76.92%,99.60%,95.46%,100.0000%*,79.3892%#,0.00%,4.74%,0.00%,4.8929%#
14,13-<14 mo,32,1,1,96.83%,74.47%,99.59%,95.07%,97.23%,78.34%,3.12%,5.18%,3.14%,5.45%
15,14-<15 mo,30,1,1,96.61%,71.95%,99.57%,94.66%,97.02%,76.01%,3.33%,5.59%,3.35%,5.90%
16,15-<16 mo,28,1,5,96.08%,69.13%,99.55%,94.24%,96.51%,73.35%,3.84%,6.04%,3.86%,6.41%
17,16-<17 mo,22,0,4,100.00%,69.13%,99.53%,93.80%,100.0000%*,73.3543%#,0.00%,6.04%,0.00%,6.4072%#
18,17-<18 mo,18,0,3,100.00%,69.13%,99.50%,93.33%,100.0000%*,73.3543%#,0.00%,6.04%,0.00%,6.4072%#
19,18-<19 mo,15,0,2,100.00%,69.13%,99.61%,92.96%,100.0000%*,73.3543%#,0.00%,6.04%,0.00%,6.4072%#
20,19-<20 mo,13,1,3,91.30%,63.12%,99.57%,92.56%,91.70%,68.19%,8.31%,7.96%,8.35%,8.60%
21,20-<21 mo,9,0,2,100.00%,63.12%,99.52%,92.12%,100.0000%*,68.1897%#,0.00%,7.96%,0.00%,8.6014%#
22,21-<22 mo,7,0,1,100.00%,63.12%,99.42%,91.58%,100.0000%*,68.1897%#,0.00%,7.96%,0.00%,8.6014%#
23,22-<23 mo,6,0,3,100.00%,63.12%,99.36%,90.99%,100.0000%*,68.1897%#,0.00%,7.96%,0.00%,8.6014%#
24,23-<24 mo,3,0,3,+,+,99.72%,90.74%,+,+,+,+,+,+
