Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,643,25,27,95.95%,95.95%,99.75%,99.75%,96.19%,96.19%,0.80%,0.80%,0.80%,0.80%
2,1-<2 mo,591,5,29,99.14%,95.13%,99.75%,99.50%,99.39%,95.60%,0.39%,0.87%,0.39%,0.88%
3,2-<3 mo,557,17,25,96.69%,91.99%,99.75%,99.25%,96.93%,92.67%,0.79%,1.13%,0.80%,1.14%
4,3-<4 mo,515,10,21,97.88%,90.06%,99.76%,99.02%,98.11%,90.94%,0.67%,1.26%,0.67%,1.27%
5,4-<5 mo,484,5,26,98.88%,89.06%,99.77%,98.79%,99.11%,90.12%,0.50%,1.32%,0.50%,1.34%
6,5-<6 mo,453,5,26,98.97%,88.12%,99.76%,98.56%,99.21%,89.39%,0.47%,1.38%,0.47%,1.40%
7,6-<7 mo,422,5,29,98.79%,87.06%,99.76%,98.33%,99.02%,88.52%,0.55%,1.44%,0.55%,1.47%
8,7-<8 mo,388,4,21,98.89%,86.12%,99.76%,98.10%,99.11%,87.74%,0.56%,1.50%,0.56%,1.53%
9,8-<9 mo,363,11,24,96.77%,83.33%,99.76%,97.87%,97.00%,85.12%,0.97%,1.67%,0.97%,1.71%
10,9-<10 mo,328,3,31,99.02%,82.53%,99.77%,97.64%,99.23%,84.47%,0.57%,1.72%,0.58%,1.77%
11,10-<11 mo,294,2,26,99.34%,81.96%,99.77%,97.41%,99.39%,83.95%,0.47%,1.76%,0.47%,1.81%
12,11-<12 mo,266,3,23,99.08%,81.17%,99.76%,97.18%,99.12%,83.19%,0.52%,1.80%,0.52%,1.85%
13,12-<13 mo,240,4,21,98.20%,79.72%,99.73%,96.92%,98.47%,82.23%,0.90%,1.91%,0.90%,1.98%
14,13-<14 mo,215,3,15,98.68%,78.64%,99.72%,96.66%,98.74%,81.18%,0.76%,1.99%,0.76%,2.06%
15,14-<15 mo,197,3,25,98.22%,77.25%,99.72%,96.39%,98.45%,80.09%,1.02%,2.11%,1.02%,2.19%
16,15-<16 mo,169,1,15,99.33%,76.75%,99.72%,96.13%,99.54%,79.73%,0.67%,2.15%,0.67%,2.25%
17,16-<17 mo,153,2,27,98.39%,75.51%,99.73%,95.88%,98.62%,78.64%,1.13%,2.29%,1.13%,2.39%
18,17-<18 mo,124,2,21,98.43%,74.33%,99.73%,95.62%,98.68%,77.69%,1.11%,2.40%,1.11%,2.52%
19,18-<19 mo,101,0,10,100.00%,74.33%,99.73%,95.37%,100.00%,77.69%,0.00%,2.40%,0.00%,2.52%
20,19-<20 mo,91,0,15,100.00%,74.33%,99.73%,95.11%,100.00%,77.69%,0.00%,2.40%,0.00%,2.52%
21,20-<21 mo,76,0,21,100.00%,74.33%,99.74%,94.87%,100.00%,77.69%,0.00%,2.40%,0.00%,2.52%
22,21-<22 mo,55,1,21,97.27%,72.22%,99.73%,94.62%,97.29%,75.62%,2.59%,3.08%,2.60%,3.19%
23,22-<23 mo,33,0,19,100.00%,72.22%,99.73%,94.37%,100.00%,75.62%,0.00%,3.08%,0.00%,3.19%
24,23-<24 mo,14,0,14,+,+,99.79%,94.18%,+,+,+,+,+,+
