Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"11,897",644,439,94.49%,94.49%,99.79%,99.79%,94.68%,94.68%,0.21%,0.21%,0.21%,0.21%
2,1-<2 mo,"10,814",328,407,96.91%,91.56%,99.81%,99.60%,97.10%,91.93%,0.17%,0.26%,0.17%,0.26%
3,2-<3 mo,"10,079",206,477,97.91%,89.65%,99.82%,99.42%,98.09%,90.17%,0.14%,0.29%,0.14%,0.29%
4,3-<4 mo,"9,396",145,458,98.42%,88.23%,99.82%,99.24%,98.60%,88.91%,0.13%,0.30%,0.13%,0.31%
5,4-<5 mo,"8,793",124,480,98.55%,86.95%,99.82%,99.06%,98.72%,87.77%,0.13%,0.32%,0.13%,0.32%
6,5-<6 mo,"8,189",104,449,98.69%,85.82%,99.83%,98.89%,98.86%,86.78%,0.13%,0.34%,0.13%,0.34%
7,6-<7 mo,"7,636",102,485,98.62%,84.63%,99.83%,98.73%,98.79%,85.72%,0.14%,0.35%,0.14%,0.36%
8,7-<8 mo,"7,049",81,458,98.81%,83.63%,99.83%,98.56%,98.98%,84.85%,0.13%,0.36%,0.13%,0.37%
9,8-<9 mo,"6,510",59,451,99.06%,82.84%,99.83%,98.40%,99.23%,84.19%,0.12%,0.37%,0.12%,0.38%
10,9-<10 mo,"6,000",51,395,99.12%,82.11%,99.84%,98.24%,99.28%,83.59%,0.12%,0.39%,0.12%,0.39%
11,10-<11 mo,"5,554",56,406,98.95%,81.25%,99.84%,98.08%,99.11%,82.85%,0.14%,0.40%,0.14%,0.41%
12,11-<12 mo,"5,092",60,446,98.77%,80.25%,99.84%,97.92%,98.93%,81.96%,0.16%,0.41%,0.16%,0.42%
13,12-<13 mo,"4,586",35,361,99.21%,79.61%,99.82%,97.75%,99.38%,81.45%,0.13%,0.42%,0.13%,0.43%
14,13-<14 mo,"4,190",26,400,99.35%,79.10%,99.82%,97.58%,99.52%,81.06%,0.13%,0.43%,0.13%,0.44%
15,14-<15 mo,"3,764",25,446,99.29%,78.54%,99.83%,97.41%,99.47%,80.63%,0.14%,0.44%,0.14%,0.46%
16,15-<16 mo,"3,293",21,381,99.32%,78.01%,99.83%,97.24%,99.49%,80.22%,0.15%,0.46%,0.15%,0.47%
17,16-<17 mo,"2,891",16,421,99.40%,77.54%,99.83%,97.08%,99.57%,79.87%,0.15%,0.47%,0.15%,0.48%
18,17-<18 mo,"2,454",13,350,99.43%,77.10%,99.84%,96.92%,99.59%,79.55%,0.16%,0.48%,0.16%,0.50%
19,18-<19 mo,"2,091",9,336,99.53%,76.74%,99.84%,96.77%,99.69%,79.30%,0.16%,0.49%,0.16%,0.51%
20,19-<20 mo,"1,746",4,366,99.74%,76.54%,99.84%,96.61%,99.90%,79.22%,0.13%,0.50%,0.13%,0.52%
21,20-<21 mo,"1,376",3,348,99.75%,76.35%,99.84%,96.46%,99.91%,79.15%,0.14%,0.51%,0.14%,0.53%
22,21-<22 mo,"1,025",11,331,98.72%,75.37%,99.84%,96.30%,98.88%,78.26%,0.38%,0.58%,0.38%,0.61%
23,22-<23 mo,683,5,366,99.00%,74.62%,99.85%,96.16%,99.15%,77.60%,0.45%,0.67%,0.45%,0.70%
24,23-<24 mo,312,1,311,+,+,99.86%,96.02%,+,+,+,+,+,+
