Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,71,6,4,91.30%,91.30%,99.74%,99.74%,91.55%,91.55%,3.39%,3.39%,3.40%,3.40%
2,1-<2 mo,61,3,5,94.87%,86.62%,99.77%,99.51%,95.09%,87.05%,2.88%,4.16%,2.89%,4.18%
3,2-<3 mo,53,1,3,98.06%,84.94%,99.80%,99.31%,98.26%,85.53%,1.92%,4.40%,1.93%,4.44%
4,3-<4 mo,49,1,0,97.96%,83.21%,99.80%,99.10%,98.16%,83.96%,2.02%,4.64%,2.02%,4.69%
5,4-<5 mo,48,2,1,95.79%,79.70%,99.80%,98.90%,95.98%,80.59%,2.91%,5.07%,2.92%,5.12%
6,5-<6 mo,45,5,2,88.64%,70.65%,99.80%,98.70%,88.82%,71.57%,4.78%,5.89%,4.79%,5.97%
7,6-<7 mo,38,0,2,100.00%,70.65%,99.83%,98.54%,100.0000%*,71.5748%#,0.00%,5.89%,0.00%,5.9683%#
8,7-<8 mo,36,0,2,100.00%,70.65%,99.82%,98.36%,100.0000%*,71.5748%#,0.00%,5.89%,0.00%,5.9683%#
9,8-<9 mo,34,1,1,97.01%,68.54%,99.82%,98.19%,97.19%,69.80%,2.94%,6.08%,2.95%,6.19%
10,9-<10 mo,32,1,1,96.83%,66.36%,99.82%,98.01%,97.00%,67.71%,3.12%,6.26%,3.13%,6.39%
11,10-<11 mo,30,0,2,100.00%,66.36%,99.83%,97.85%,100.0000%*,67.7062%#,0.00%,6.26%,0.00%,6.3918%#
12,11-<12 mo,28,2,1,92.73%,61.54%,99.83%,97.68%,92.89%,63.00%,4.95%,6.67%,4.96%,6.83%
13,12-<13 mo,25,1,2,95.83%,58.97%,99.80%,97.48%,96.03%,60.49%,4.08%,6.87%,4.09%,7.05%
14,13-<14 mo,22,0,2,100.00%,58.97%,99.79%,97.28%,100.0000%*,60.4937%#,0.00%,6.87%,0.00%,7.0485%#
15,14-<15 mo,20,1,1,94.87%,55.95%,99.82%,97.11%,95.04%,57.61%,5.00%,7.15%,5.00%,7.37%
16,15-<16 mo,18,0,6,100.00%,55.95%,99.83%,96.94%,100.0000%*,57.6112%#,0.00%,7.15%,0.00%,7.3661%#
17,16-<17 mo,12,0,0,100.00%,55.95%,99.77%,96.72%,100.0000%*,57.6112%#,0.00%,7.15%,0.00%,7.3661%#
18,17-<18 mo,12,0,0,100.00%,55.95%,99.77%,96.49%,100.0000%*,57.6112%#,0.00%,7.15%,0.00%,7.3661%#
19,18-<19 mo,12,0,4,100.00%,55.95%,99.77%,96.27%,100.0000%*,57.6112%#,0.00%,7.15%,0.00%,7.3661%#
20,19-<20 mo,8,0,1,100.00%,55.95%,99.70%,95.98%,100.0000%*,57.6112%#,0.00%,7.15%,0.00%,7.3661%#
21,20-<21 mo,7,0,3,100.00%,55.95%,99.65%,95.65%,100.0000%*,57.6112%#,0.00%,7.15%,0.00%,7.3661%#
22,21-<22 mo,4,0,2,100.00%,55.95%,99.44%,95.11%,100.0000%*,57.6112%#,0.00%,7.15%,0.00%,7.3661%#
23,22-<23 mo,2,0,1,100.00%,55.95%,98.99%,94.15%,100.0000%*,57.6112%#,0.00%,7.15%,0.00%,7.3661%#
24,23-<24 mo,1,0,1,+,+,99.92%,94.07%,+,+,+,+,+,+
