Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"14,901",44,"1,665",99.69%,99.69%,99.80%,99.80%,99.89%,99.89%,0.05%,0.05%,0.05%,0.05%
2,1-<2 mo,"13,192",40,817,99.69%,99.38%,99.80%,99.60%,99.89%,99.78%,0.05%,0.07%,0.05%,0.07%
3,2-<3 mo,"12,335",28,661,99.77%,99.14%,99.80%,99.40%,99.97%,99.74%,0.04%,0.08%,0.04%,0.08%
4,3-<4 mo,"11,646",30,574,99.74%,98.88%,99.80%,99.20%,99.94%,99.68%,0.05%,0.09%,0.05%,0.09%
5,4-<5 mo,"11,042",35,603,99.67%,98.56%,99.80%,99.00%,99.87%,99.55%,0.06%,0.11%,0.06%,0.11%
6,5-<6 mo,"10,404",21,611,99.79%,98.35%,99.80%,98.81%,99.99%,99.54%,0.05%,0.12%,0.05%,0.12%
7,6-<7 mo,"9,772",24,610,99.75%,98.11%,99.80%,98.61%,99.94%,99.49%,0.05%,0.13%,0.05%,0.13%
8,7-<8 mo,"9,138",21,535,99.76%,97.87%,99.80%,98.42%,99.96%,99.45%,0.05%,0.14%,0.05%,0.14%
9,8-<9 mo,"8,582",24,584,99.71%,97.59%,99.81%,98.23%,99.90%,99.35%,0.06%,0.15%,0.06%,0.15%
10,9-<10 mo,"7,974",24,543,99.69%,97.29%,99.81%,98.04%,99.88%,99.23%,0.06%,0.16%,0.06%,0.16%
11,10-<11 mo,"7,407",15,497,99.79%,97.08%,99.81%,97.85%,99.98%,99.21%,0.05%,0.17%,0.05%,0.17%
12,11-<12 mo,"6,895",34,513,99.49%,96.58%,99.81%,97.66%,99.68%,98.89%,0.09%,0.19%,0.09%,0.19%
13,12-<13 mo,"6,348",13,482,99.79%,96.38%,99.79%,97.46%,99.99%,98.89%,0.06%,0.20%,0.06%,0.20%
14,13-<14 mo,"5,853",17,553,99.70%,96.09%,99.79%,97.26%,99.90%,98.79%,0.07%,0.21%,0.07%,0.21%
15,14-<15 mo,"5,283",13,543,99.74%,95.84%,99.79%,97.06%,99.95%,98.74%,0.07%,0.22%,0.07%,0.22%
16,15-<16 mo,"4,727",16,501,99.64%,95.49%,99.79%,96.86%,99.85%,98.59%,0.09%,0.23%,0.09%,0.24%
17,16-<17 mo,"4,210",13,587,99.67%,95.18%,99.80%,96.66%,99.87%,98.46%,0.09%,0.25%,0.09%,0.26%
18,17-<18 mo,"3,610",7,570,99.79%,94.98%,99.80%,96.47%,99.99%,98.45%,0.08%,0.26%,0.08%,0.27%
19,18-<19 mo,"3,033",7,555,99.75%,94.73%,99.80%,96.28%,99.94%,98.39%,0.10%,0.27%,0.10%,0.29%
20,19-<20 mo,"2,471",5,482,99.78%,94.52%,99.80%,96.09%,99.97%,98.36%,0.10%,0.29%,0.10%,0.30%
21,20-<21 mo,"1,984",7,506,99.60%,94.14%,99.80%,95.90%,99.79%,98.16%,0.15%,0.32%,0.15%,0.34%
22,21-<22 mo,"1,471",2,483,99.84%,93.99%,99.80%,95.71%,100.0000%*,98.1602%#,0.11%,0.34%,0.12%,0.3365%#
23,22-<23 mo,986,1,525,99.86%,93.86%,99.80%,95.52%,100.0000%*,98.1602%#,0.14%,0.36%,0.14%,0.3365%#
24,23-<24 mo,460,0,460,+,+,99.77%,95.30%,+,+,+,+,+,+
