Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,84,3,6,96.30%,96.30%,99.89%,99.89%,96.40%,96.40%,2.10%,2.10%,2.10%,2.10%
2,1-<2 mo,75,1,3,98.64%,94.99%,99.88%,99.77%,98.76%,95.21%,1.35%,2.44%,1.35%,2.45%
3,2-<3 mo,71,0,5,100.00%,94.99%,99.88%,99.65%,100.0000%*,95.2079%#,0.00%,2.44%,0.00%,2.4506%#
4,3-<4 mo,66,3,1,95.42%,90.64%,99.88%,99.54%,95.53%,91.06%,2.58%,3.39%,2.59%,3.40%
5,4-<5 mo,62,1,3,98.35%,89.14%,99.88%,99.42%,98.46%,89.66%,1.64%,3.65%,1.64%,3.67%
6,5-<6 mo,58,0,3,100.00%,89.14%,99.88%,99.30%,100.0000%*,89.6577%#,0.00%,3.65%,0.00%,3.6673%#
7,6-<7 mo,55,4,3,92.52%,82.47%,99.88%,99.18%,92.64%,83.15%,3.60%,4.65%,3.60%,4.69%
8,7-<8 mo,48,0,3,100.00%,82.47%,99.88%,99.06%,100.0000%*,83.1543%#,0.00%,4.65%,0.00%,4.6918%#
9,8-<9 mo,45,0,2,100.00%,82.47%,99.88%,98.94%,100.0000%*,83.1543%#,0.00%,4.65%,0.00%,4.6918%#
10,9-<10 mo,43,0,3,100.00%,82.47%,99.87%,98.82%,100.0000%*,83.1543%#,0.00%,4.65%,0.00%,4.6918%#
11,10-<11 mo,40,0,4,100.00%,82.47%,99.87%,98.69%,100.0000%*,83.1543%#,0.00%,4.65%,0.00%,4.6918%#
12,11-<12 mo,36,0,5,100.00%,82.47%,99.86%,98.55%,100.0000%*,83.1543%#,0.00%,4.65%,0.00%,4.6918%#
13,12-<13 mo,31,0,2,100.00%,82.47%,99.83%,98.39%,100.0000%*,83.1543%#,0.00%,4.65%,0.00%,4.6918%#
14,13-<14 mo,29,1,0,96.55%,79.63%,99.82%,98.21%,96.72%,81.08%,3.39%,5.29%,3.39%,5.39%
15,14-<15 mo,28,1,3,96.23%,76.62%,99.82%,98.03%,96.40%,78.16%,3.70%,5.88%,3.71%,6.00%
16,15-<16 mo,24,0,2,100.00%,76.62%,99.80%,97.83%,100.0000%*,78.1646%#,0.00%,5.88%,0.00%,6.0013%#
17,16-<17 mo,22,2,0,90.91%,69.66%,99.78%,97.62%,91.11%,71.36%,6.13%,7.12%,6.14%,7.29%
18,17-<18 mo,20,0,2,100.00%,69.66%,99.79%,97.41%,100.0000%*,71.3561%#,0.00%,7.12%,0.00%,7.2910%#
19,18-<19 mo,18,0,3,100.00%,69.66%,99.87%,97.29%,100.0000%*,71.3561%#,0.00%,7.12%,0.00%,7.2910%#
20,19-<20 mo,15,0,3,100.00%,69.66%,99.86%,97.15%,100.0000%*,71.3561%#,0.00%,7.12%,0.00%,7.2910%#
21,20-<21 mo,12,0,5,100.00%,69.66%,99.85%,97.00%,100.0000%*,71.3561%#,0.00%,7.12%,0.00%,7.2910%#
22,21-<22 mo,7,0,4,100.00%,69.66%,99.78%,96.79%,100.0000%*,71.3561%#,0.00%,7.12%,0.00%,7.2910%#
23,22-<23 mo,3,0,1,100.00%,69.66%,99.88%,96.67%,100.0000%*,71.3561%#,0.00%,7.12%,0.00%,7.2910%#
24,23-<24 mo,2,0,2,+,+,99.99%,96.66%,+,+,+,+,+,+
