Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,113",51,46,95.32%,95.32%,99.93%,99.93%,95.39%,95.39%,0.64%,0.64%,0.64%,0.64%
2,1-<2 mo,"1,016",32,39,96.79%,92.26%,99.94%,99.87%,96.85%,92.38%,0.56%,0.82%,0.56%,0.82%
3,2-<3 mo,945,11,48,98.81%,91.16%,99.95%,99.82%,98.86%,91.32%,0.36%,0.87%,0.36%,0.87%
4,3-<4 mo,886,16,42,98.15%,89.47%,99.95%,99.77%,98.20%,89.68%,0.46%,0.95%,0.46%,0.95%
5,4-<5 mo,828,15,52,98.13%,87.80%,99.95%,99.72%,98.18%,88.05%,0.48%,1.03%,0.48%,1.03%
6,5-<6 mo,761,8,40,98.92%,86.85%,99.95%,99.67%,98.97%,87.14%,0.38%,1.07%,0.38%,1.07%
7,6-<7 mo,713,15,41,97.83%,84.97%,99.95%,99.63%,97.88%,85.29%,0.55%,1.15%,0.55%,1.16%
8,7-<8 mo,657,13,48,97.95%,83.22%,99.96%,99.58%,97.99%,83.57%,0.56%,1.23%,0.56%,1.23%
9,8-<9 mo,596,11,38,98.09%,81.64%,99.96%,99.54%,98.14%,82.02%,0.57%,1.29%,0.57%,1.30%
10,9-<10 mo,547,4,41,99.24%,81.02%,99.96%,99.49%,99.28%,81.43%,0.38%,1.32%,0.38%,1.33%
11,10-<11 mo,502,11,51,97.69%,79.15%,99.96%,99.45%,97.73%,79.59%,0.69%,1.40%,0.69%,1.41%
12,11-<12 mo,440,4,49,99.04%,78.39%,99.96%,99.41%,99.08%,78.85%,0.48%,1.44%,0.48%,1.45%
13,12-<13 mo,387,7,38,98.10%,76.89%,99.96%,99.36%,98.14%,77.39%,0.71%,1.52%,0.71%,1.53%
14,13-<14 mo,342,5,30,98.47%,75.72%,99.95%,99.32%,98.52%,76.24%,0.68%,1.59%,0.68%,1.60%
15,14-<15 mo,307,8,28,97.27%,73.65%,99.95%,99.27%,97.32%,74.19%,0.95%,1.70%,0.95%,1.71%
16,15-<16 mo,271,6,23,97.69%,71.95%,99.95%,99.22%,97.73%,72.51%,0.93%,1.80%,0.93%,1.81%
17,16-<17 mo,242,5,36,97.77%,70.34%,99.95%,99.18%,97.81%,70.92%,0.99%,1.90%,0.99%,1.91%
18,17-<18 mo,201,4,27,97.87%,68.84%,99.95%,99.13%,97.91%,69.44%,1.06%,2.00%,1.06%,2.02%
19,18-<19 mo,170,2,30,98.71%,67.95%,99.95%,99.09%,98.76%,68.58%,0.91%,2.07%,0.91%,2.09%
20,19-<20 mo,138,0,27,100.00%,67.95%,99.95%,99.04%,100.0000%*,68.5797%#,0.00%,2.07%,0.00%,2.0889%#
21,20-<21 mo,111,0,30,100.00%,67.95%,99.96%,98.99%,100.0000%*,68.5797%#,0.00%,2.07%,0.00%,2.0889%#
22,21-<22 mo,81,1,22,98.57%,66.98%,99.96%,98.95%,98.61%,67.69%,1.42%,2.26%,1.42%,2.28%
23,22-<23 mo,58,1,28,97.73%,65.46%,99.95%,98.90%,97.78%,66.19%,2.25%,2.67%,2.25%,2.70%
24,23-<24 mo,29,0,29,+,+,99.96%,98.87%,+,+,+,+,+,+
