Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,213",257,236,95.58%,95.58%,99.77%,99.77%,95.79%,95.79%,0.27%,0.27%,0.27%,0.27%
2,1-<2 mo,"5,720",158,242,96.97%,92.71%,99.78%,99.55%,97.18%,93.12%,0.24%,0.34%,0.24%,0.34%
3,2-<3 mo,"5,320",124,297,97.43%,90.38%,99.78%,99.34%,97.64%,90.96%,0.23%,0.39%,0.23%,0.39%
4,3-<4 mo,"4,899",85,237,98.08%,88.68%,99.78%,99.12%,98.29%,89.43%,0.21%,0.42%,0.21%,0.43%
5,4-<5 mo,"4,577",59,246,98.55%,87.44%,99.78%,98.91%,98.76%,88.35%,0.19%,0.45%,0.19%,0.45%
6,5-<6 mo,"4,272",42,245,98.91%,86.51%,99.79%,98.70%,99.12%,87.59%,0.17%,0.46%,0.17%,0.47%
7,6-<7 mo,"3,985",33,232,99.09%,85.75%,99.79%,98.49%,99.30%,86.99%,0.16%,0.48%,0.16%,0.49%
8,7-<8 mo,"3,720",36,207,98.88%,84.84%,99.79%,98.29%,99.09%,86.23%,0.19%,0.49%,0.19%,0.51%
9,8-<9 mo,"3,477",19,239,99.43%,84.35%,99.79%,98.09%,99.64%,85.91%,0.13%,0.50%,0.13%,0.52%
10,9-<10 mo,"3,219",24,242,99.15%,83.65%,99.79%,97.88%,99.35%,85.36%,0.18%,0.52%,0.18%,0.53%
11,10-<11 mo,"2,953",17,191,99.34%,83.13%,99.79%,97.68%,99.55%,84.99%,0.16%,0.53%,0.16%,0.55%
12,11-<12 mo,"2,745",19,221,99.21%,82.50%,99.79%,97.48%,99.41%,84.50%,0.18%,0.54%,0.18%,0.56%
13,12-<13 mo,"2,505",19,169,99.08%,81.80%,99.77%,97.26%,99.31%,83.95%,0.21%,0.56%,0.21%,0.58%
14,13-<14 mo,"2,317",19,247,99.05%,81.06%,99.77%,97.05%,99.28%,83.36%,0.22%,0.58%,0.22%,0.60%
15,14-<15 mo,"2,051",8,219,99.64%,80.75%,99.77%,96.83%,99.74%,83.13%,0.13%,0.59%,0.13%,0.61%
16,15-<16 mo,"1,824",6,198,99.60%,80.46%,99.78%,96.62%,99.79%,83.06%,0.16%,0.60%,0.16%,0.63%
17,16-<17 mo,"1,620",4,240,99.73%,80.25%,99.78%,96.41%,99.91%,82.98%,0.14%,0.60%,0.14%,0.63%
18,17-<18 mo,"1,376",5,174,99.57%,79.92%,99.79%,96.21%,99.79%,82.86%,0.19%,0.62%,0.19%,0.65%
19,18-<19 mo,"1,197",4,195,99.57%,79.61%,99.79%,96.01%,99.77%,82.69%,0.21%,0.64%,0.22%,0.67%
20,19-<20 mo,998,2,197,99.73%,79.42%,99.79%,95.82%,99.90%,82.61%,0.19%,0.65%,0.19%,0.69%
21,20-<21 mo,799,0,231,100.00%,79.42%,99.79%,95.62%,100.00%,82.61%,0.00%,0.65%,0.00%,0.69%
22,21-<22 mo,568,4,197,99.10%,78.73%,99.79%,95.42%,99.31%,82.26%,0.45%,0.73%,0.45%,0.77%
23,22-<23 mo,367,2,213,99.24%,78.15%,99.80%,95.24%,99.41%,81.77%,0.54%,0.83%,0.55%,0.88%
24,23-<24 mo,152,0,152,+,+,99.82%,95.07%,+,+,+,+,+,+
