Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,523,25,24,95.11%,95.11%,99.81%,99.81%,95.29%,95.29%,0.95%,0.95%,0.96%,0.96%
2,1-<2 mo,474,17,22,96.33%,91.62%,99.82%,99.63%,96.51%,91.96%,0.87%,1.24%,0.88%,1.24%
3,2-<3 mo,435,6,14,98.60%,90.33%,99.83%,99.45%,98.77%,90.83%,0.57%,1.33%,0.57%,1.34%
4,3-<4 mo,415,9,24,97.77%,88.31%,99.83%,99.28%,97.94%,88.96%,0.74%,1.46%,0.74%,1.47%
5,4-<5 mo,382,8,19,97.85%,86.42%,99.83%,99.11%,98.02%,87.19%,0.75%,1.57%,0.75%,1.59%
6,5-<6 mo,355,5,21,98.55%,85.16%,99.84%,98.95%,98.71%,86.07%,0.64%,1.65%,0.65%,1.67%
7,6-<7 mo,329,4,23,98.74%,84.09%,99.85%,98.80%,98.89%,85.11%,0.63%,1.71%,0.63%,1.73%
8,7-<8 mo,302,4,23,98.62%,82.93%,99.85%,98.65%,98.77%,84.07%,0.68%,1.78%,0.68%,1.81%
9,8-<9 mo,275,6,16,97.75%,81.07%,99.85%,98.51%,97.90%,82.30%,0.91%,1.90%,0.91%,1.93%
10,9-<10 mo,253,5,17,97.96%,79.41%,99.85%,98.36%,98.10%,80.73%,0.91%,2.00%,0.91%,2.03%
11,10-<11 mo,231,0,18,100.00%,79.41%,99.86%,98.22%,100.0000%*,80.7337%#,0.00%,2.00%,0.00%,2.0333%#
12,11-<12 mo,213,4,17,98.04%,77.86%,99.87%,98.09%,98.18%,79.37%,0.97%,2.11%,0.97%,2.15%
13,12-<13 mo,192,6,12,96.77%,75.35%,99.85%,97.95%,96.92%,76.92%,1.30%,2.27%,1.30%,2.32%
14,13-<14 mo,174,2,26,98.76%,74.41%,99.86%,97.81%,98.90%,76.08%,0.87%,2.34%,0.87%,2.39%
15,14-<15 mo,146,2,14,98.56%,73.34%,99.86%,97.67%,98.70%,75.09%,1.01%,2.43%,1.01%,2.48%
16,15-<16 mo,130,2,16,98.36%,72.14%,99.86%,97.54%,98.49%,73.96%,1.15%,2.53%,1.15%,2.59%
17,16-<17 mo,112,4,12,96.23%,69.41%,99.87%,97.42%,96.35%,71.26%,1.85%,2.78%,1.85%,2.85%
18,17-<18 mo,96,3,13,96.65%,67.09%,99.87%,97.29%,96.77%,68.96%,1.90%,2.99%,1.91%,3.07%
19,18-<19 mo,80,1,18,98.59%,66.14%,99.87%,97.16%,98.72%,68.08%,1.40%,3.10%,1.40%,3.19%
20,19-<20 mo,61,1,12,98.18%,64.94%,99.87%,97.04%,98.31%,66.92%,1.80%,3.26%,1.80%,3.36%
21,20-<21 mo,48,0,13,100.00%,64.94%,99.89%,96.93%,100.0000%*,66.9224%#,0.00%,3.26%,0.00%,3.3636%#
22,21-<22 mo,35,0,9,100.00%,64.94%,99.88%,96.81%,100.0000%*,66.9224%#,0.00%,3.26%,0.00%,3.3636%#
23,22-<23 mo,26,0,17,100.00%,64.94%,99.92%,96.73%,100.0000%*,66.9224%#,0.00%,3.26%,0.00%,3.3636%#
24,23-<24 mo,9,0,9,+,+,99.94%,96.67%,+,+,+,+,+,+
