Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,560,3,20,99.45%,99.45%,99.86%,99.86%,99.60%,99.60%,0.31%,0.31%,0.31%,0.31%
2,1-<2 mo,537,5,28,99.04%,98.50%,99.86%,99.71%,99.19%,98.79%,0.43%,0.53%,0.43%,0.53%
3,2-<3 mo,504,6,32,98.77%,97.29%,99.86%,99.57%,98.91%,97.71%,0.50%,0.71%,0.50%,0.72%
4,3-<4 mo,466,7,14,98.47%,95.81%,99.86%,99.42%,98.62%,96.36%,0.57%,0.90%,0.57%,0.90%
5,4-<5 mo,445,8,19,98.16%,94.05%,99.86%,99.28%,98.30%,94.73%,0.64%,1.08%,0.64%,1.08%
6,5-<6 mo,418,6,19,98.53%,92.67%,99.86%,99.15%,98.67%,93.46%,0.60%,1.20%,0.60%,1.21%
7,6-<7 mo,393,1,27,99.74%,92.42%,99.87%,99.02%,99.87%,93.34%,0.26%,1.22%,0.26%,1.23%
8,7-<8 mo,365,4,26,98.86%,91.37%,99.87%,98.88%,99.00%,92.41%,0.56%,1.31%,0.57%,1.33%
9,8-<9 mo,335,1,19,99.69%,91.09%,99.86%,98.75%,99.83%,92.25%,0.31%,1.34%,0.31%,1.36%
10,9-<10 mo,315,1,23,99.67%,90.79%,99.86%,98.61%,99.81%,92.07%,0.33%,1.37%,0.33%,1.39%
11,10-<11 mo,291,3,15,98.94%,89.83%,99.86%,98.47%,99.08%,91.23%,0.61%,1.46%,0.61%,1.48%
12,11-<12 mo,273,1,23,99.62%,89.49%,99.86%,98.33%,99.76%,91.01%,0.38%,1.50%,0.38%,1.52%
13,12-<13 mo,249,2,16,99.17%,88.75%,99.85%,98.18%,99.32%,90.39%,0.58%,1.57%,0.59%,1.60%
14,13-<14 mo,231,4,21,98.19%,87.14%,99.85%,98.03%,98.34%,88.89%,0.90%,1.74%,0.90%,1.77%
15,14-<15 mo,206,2,20,98.98%,86.25%,99.85%,97.88%,99.13%,88.11%,0.72%,1.83%,0.72%,1.87%
16,15-<16 mo,184,1,20,99.43%,85.75%,99.85%,97.74%,99.57%,87.74%,0.57%,1.89%,0.57%,1.93%
17,16-<17 mo,163,0,23,100.00%,85.75%,99.86%,97.60%,100.0000%*,87.7359%#,0.00%,1.89%,0.00%,1.9299%#
18,17-<18 mo,140,1,26,99.21%,85.08%,99.86%,97.47%,99.35%,87.29%,0.78%,1.99%,0.79%,2.04%
19,18-<19 mo,113,0,16,100.00%,85.08%,99.86%,97.33%,100.0000%*,87.2867%#,0.00%,1.99%,0.00%,2.0402%#
20,19-<20 mo,97,0,21,100.00%,85.08%,99.87%,97.20%,100.0000%*,87.2867%#,0.00%,1.99%,0.00%,2.0402%#
21,20-<21 mo,76,0,23,100.00%,85.08%,99.87%,97.08%,100.0000%*,87.2867%#,0.00%,1.99%,0.00%,2.0402%#
22,21-<22 mo,53,0,16,100.00%,85.08%,99.87%,96.95%,100.0000%*,87.2867%#,0.00%,1.99%,0.00%,2.0402%#
23,22-<23 mo,37,0,21,100.00%,85.08%,99.87%,96.82%,100.0000%*,87.2867%#,0.00%,1.99%,0.00%,2.0402%#
24,23-<24 mo,16,0,16,+,+,99.90%,96.72%,+,+,+,+,+,+
