Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"13,139",113,452,98.95%,98.95%,99.77%,99.77%,99.18%,99.18%,0.10%,0.10%,0.10%,0.10%
2,1-<2 mo,"12,574",153,514,98.49%,97.46%,99.77%,99.55%,98.71%,97.90%,0.13%,0.16%,0.13%,0.16%
3,2-<3 mo,"11,907",167,645,98.26%,95.77%,99.78%,99.33%,98.48%,96.41%,0.14%,0.21%,0.14%,0.21%
4,3-<4 mo,"11,095",141,539,98.55%,94.39%,99.78%,99.11%,98.77%,95.23%,0.13%,0.24%,0.13%,0.24%
5,4-<5 mo,"10,415",147,584,98.26%,92.77%,99.78%,98.89%,98.48%,93.79%,0.15%,0.28%,0.15%,0.28%
6,5-<6 mo,"9,684",132,504,98.27%,91.19%,99.78%,98.68%,98.48%,92.38%,0.16%,0.31%,0.16%,0.31%
7,6-<7 mo,"9,048",106,523,98.55%,89.89%,99.79%,98.47%,98.76%,91.25%,0.15%,0.33%,0.15%,0.34%
8,7-<8 mo,"8,419",108,522,98.41%,88.48%,99.79%,98.26%,98.62%,90.00%,0.17%,0.35%,0.17%,0.36%
9,8-<9 mo,"7,789",106,520,98.35%,87.05%,99.79%,98.05%,98.56%,88.72%,0.17%,0.38%,0.18%,0.39%
10,9-<10 mo,"7,163",87,499,98.59%,85.84%,99.79%,97.85%,98.80%,87.66%,0.17%,0.39%,0.17%,0.41%
11,10-<11 mo,"6,577",99,493,98.38%,84.46%,99.79%,97.65%,98.59%,86.43%,0.18%,0.42%,0.18%,0.43%
12,11-<12 mo,"5,985",60,509,98.81%,83.47%,99.79%,97.44%,99.02%,85.58%,0.17%,0.43%,0.17%,0.45%
13,12-<13 mo,"5,416",62,414,98.59%,82.32%,99.77%,97.22%,98.82%,84.59%,0.20%,0.45%,0.20%,0.47%
14,13-<14 mo,"4,940",58,480,98.71%,81.27%,99.77%,97.00%,98.93%,83.68%,0.19%,0.47%,0.19%,0.49%
15,14-<15 mo,"4,402",39,471,98.96%,80.44%,99.77%,96.79%,99.18%,83.00%,0.19%,0.49%,0.19%,0.51%
16,15-<16 mo,"3,892",32,399,98.91%,79.59%,99.78%,96.57%,99.13%,82.30%,0.21%,0.51%,0.21%,0.53%
17,16-<17 mo,"3,461",32,473,98.84%,78.69%,99.78%,96.36%,99.06%,81.53%,0.23%,0.53%,0.23%,0.56%
18,17-<18 mo,"2,956",23,392,98.94%,77.89%,99.78%,96.16%,99.15%,80.86%,0.25%,0.55%,0.25%,0.58%
19,18-<19 mo,"2,541",23,427,98.83%,77.01%,99.78%,95.95%,99.05%,80.10%,0.28%,0.58%,0.28%,0.62%
20,19-<20 mo,"2,091",15,444,99.11%,76.34%,99.78%,95.74%,99.33%,79.57%,0.26%,0.60%,0.26%,0.64%
21,20-<21 mo,"1,632",7,433,99.45%,75.92%,99.78%,95.54%,99.66%,79.30%,0.24%,0.62%,0.24%,0.67%
22,21-<22 mo,"1,192",3,426,99.79%,75.75%,99.79%,95.34%,99.84%,79.16%,0.12%,0.63%,0.12%,0.67%
23,22-<23 mo,763,3,433,99.37%,75.29%,99.79%,95.15%,99.55%,78.93%,0.43%,0.70%,0.43%,0.75%
24,23-<24 mo,327,2,325,+,+,99.81%,94.97%,+,+,+,+,+,+
