Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,312,5,11,98.37%,98.37%,99.77%,99.77%,98.60%,98.60%,0.72%,0.72%,0.73%,0.73%
2,1-<2 mo,296,9,7,96.92%,95.34%,99.78%,99.55%,97.14%,95.77%,1.01%,1.22%,1.01%,1.22%
3,2-<3 mo,280,7,14,97.44%,92.90%,99.79%,99.34%,97.64%,93.51%,0.96%,1.50%,0.96%,1.51%
4,3-<4 mo,259,6,13,97.62%,90.69%,99.79%,99.13%,97.83%,91.48%,0.96%,1.71%,0.96%,1.72%
5,4-<5 mo,240,2,12,99.15%,89.91%,99.79%,98.93%,99.35%,90.89%,0.60%,1.78%,0.60%,1.80%
6,5-<6 mo,226,1,14,99.54%,89.50%,99.79%,98.72%,99.75%,90.67%,0.46%,1.82%,0.46%,1.84%
7,6-<7 mo,211,3,13,98.53%,88.19%,99.79%,98.51%,98.74%,89.52%,0.84%,1.94%,0.84%,1.97%
8,7-<8 mo,195,1,12,99.47%,87.72%,99.79%,98.30%,99.68%,89.24%,0.53%,1.99%,0.53%,2.02%
9,8-<9 mo,182,4,9,97.75%,85.75%,99.79%,98.10%,97.95%,87.41%,1.11%,2.18%,1.12%,2.22%
10,9-<10 mo,169,2,7,98.79%,84.71%,99.79%,97.89%,99.00%,86.54%,0.85%,2.27%,0.85%,2.32%
11,10-<11 mo,160,8,12,94.81%,80.31%,99.78%,97.68%,95.01%,82.22%,1.79%,2.63%,1.79%,2.69%
12,11-<12 mo,140,0,13,100.00%,80.31%,99.79%,97.47%,100.0000%*,82.2197%#,0.00%,2.63%,0.00%,2.6942%#
13,12-<13 mo,127,2,10,98.36%,78.99%,99.77%,97.25%,98.59%,81.23%,1.15%,2.75%,1.15%,2.83%
14,13-<14 mo,115,2,9,98.19%,77.56%,99.77%,97.02%,98.41%,79.94%,1.27%,2.88%,1.27%,2.97%
15,14-<15 mo,104,1,7,99.01%,76.79%,99.77%,96.80%,99.24%,79.33%,0.99%,2.95%,0.99%,3.05%
16,15-<16 mo,96,1,10,98.90%,75.95%,99.76%,96.56%,99.14%,78.65%,1.09%,3.04%,1.10%,3.15%
17,16-<17 mo,85,1,12,98.73%,74.99%,99.75%,96.33%,98.98%,77.85%,1.26%,3.15%,1.26%,3.27%
18,17-<18 mo,72,1,9,98.52%,73.88%,99.76%,96.09%,98.76%,76.88%,1.47%,3.29%,1.47%,3.42%
19,18-<19 mo,62,0,8,100.00%,73.88%,99.74%,95.84%,100.0000%*,76.8813%#,0.00%,3.29%,0.00%,3.4248%#
20,19-<20 mo,54,1,12,97.92%,72.34%,99.74%,95.59%,98.17%,75.67%,2.06%,3.56%,2.07%,3.73%
21,20-<21 mo,41,3,6,92.11%,66.63%,99.80%,95.40%,92.29%,69.84%,4.37%,4.56%,4.38%,4.78%
22,21-<22 mo,32,0,14,100.00%,66.63%,99.79%,95.19%,100.0000%*,69.8413%#,0.00%,4.56%,0.00%,4.7796%#
23,22-<23 mo,18,0,8,100.00%,66.63%,99.77%,94.97%,100.0000%*,69.8413%#,0.00%,4.56%,0.00%,4.7796%#
24,23-<24 mo,10,0,10,+,+,99.63%,94.62%,+,+,+,+,+,+
