Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,537",44,226,98.24%,98.24%,99.84%,99.84%,98.40%,98.40%,0.28%,0.28%,0.28%,0.28%
2,1-<2 mo,"3,267",32,184,98.70%,96.97%,99.84%,99.68%,98.86%,97.28%,0.25%,0.37%,0.25%,0.37%
3,2-<3 mo,"3,051",32,190,98.52%,95.56%,99.84%,99.52%,98.68%,96.00%,0.28%,0.45%,0.28%,0.45%
4,3-<4 mo,"2,829",23,163,98.81%,94.44%,99.84%,99.37%,98.97%,95.03%,0.27%,0.50%,0.27%,0.51%
5,4-<5 mo,"2,643",26,164,98.53%,93.09%,99.84%,99.21%,98.68%,93.81%,0.31%,0.57%,0.31%,0.58%
6,5-<6 mo,"2,453",16,126,98.98%,92.17%,99.84%,99.06%,99.13%,93.02%,0.27%,0.61%,0.27%,0.62%
7,6-<7 mo,"2,311",11,131,99.25%,91.51%,99.85%,98.91%,99.40%,92.48%,0.24%,0.64%,0.24%,0.65%
8,7-<8 mo,"2,169",7,132,99.59%,91.14%,99.85%,98.76%,99.72%,92.22%,0.18%,0.65%,0.18%,0.67%
9,8-<9 mo,"2,030",13,143,99.18%,90.41%,99.85%,98.61%,99.33%,91.63%,0.25%,0.68%,0.25%,0.70%
10,9-<10 mo,"1,874",14,135,98.92%,89.47%,99.85%,98.46%,99.07%,90.81%,0.32%,0.72%,0.32%,0.74%
11,10-<11 mo,"1,725",13,132,99.29%,88.82%,99.85%,98.32%,99.43%,90.28%,0.22%,0.74%,0.22%,0.76%
12,11-<12 mo,"1,580",14,150,98.71%,87.73%,99.85%,98.18%,98.86%,89.28%,0.38%,0.79%,0.38%,0.82%
13,12-<13 mo,"1,416",9,109,99.12%,86.99%,99.84%,98.02%,99.28%,88.66%,0.32%,0.83%,0.32%,0.86%
14,13-<14 mo,"1,298",10,115,99.09%,86.22%,99.84%,97.87%,99.25%,88.00%,0.32%,0.86%,0.32%,0.89%
15,14-<15 mo,"1,173",7,136,99.40%,85.70%,99.84%,97.72%,99.55%,87.59%,0.25%,0.88%,0.25%,0.91%
16,15-<16 mo,"1,030",5,110,99.36%,85.17%,99.84%,97.56%,99.52%,87.18%,0.32%,0.91%,0.32%,0.95%
17,16-<17 mo,915,7,131,98.75%,84.18%,99.83%,97.40%,98.90%,86.28%,0.51%,0.98%,0.51%,1.02%
18,17-<18 mo,777,4,103,99.03%,83.43%,99.84%,97.25%,99.18%,85.62%,0.50%,1.04%,0.51%,1.08%
19,18-<19 mo,670,5,115,98.96%,82.61%,99.85%,97.10%,99.12%,84.91%,0.52%,1.10%,0.52%,1.15%
20,19-<20 mo,550,1,100,99.85%,82.48%,99.84%,96.95%,99.87%,84.80%,0.15%,1.10%,0.15%,1.16%
21,20-<21 mo,449,2,133,99.64%,82.16%,99.84%,96.80%,99.67%,84.50%,0.26%,1.12%,0.26%,1.18%
22,21-<22 mo,314,0,110,100.00%,82.16%,99.82%,96.63%,100.00%,84.50%,0.00%,1.12%,0.00%,1.18%
23,22-<23 mo,204,0,121,100.00%,82.16%,99.84%,96.48%,100.00%,84.50%,0.00%,1.12%,0.00%,1.18%
24,23-<24 mo,83,0,83,+,+,99.91%,96.39%,+,+,+,+,+,+
