Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,936",123,90,93.50%,93.50%,99.70%,99.70%,93.78%,93.78%,0.57%,0.57%,0.57%,0.57%
2,1-<2 mo,"1,723",54,76,96.80%,90.50%,99.71%,99.41%,97.08%,91.04%,0.43%,0.68%,0.43%,0.68%
3,2-<3 mo,"1,593",60,92,96.12%,86.99%,99.71%,99.13%,96.40%,87.75%,0.49%,0.79%,0.49%,0.80%
4,3-<4 mo,"1,441",27,59,98.09%,85.33%,99.72%,98.85%,98.36%,86.32%,0.36%,0.84%,0.37%,0.85%
5,4-<5 mo,"1,355",36,77,97.27%,82.99%,99.72%,98.58%,97.54%,84.19%,0.45%,0.90%,0.45%,0.91%
6,5-<6 mo,"1,242",27,59,97.77%,81.14%,99.73%,98.31%,98.04%,82.54%,0.42%,0.95%,0.42%,0.96%
7,6-<7 mo,"1,156",20,72,98.21%,79.69%,99.73%,98.05%,98.48%,81.28%,0.40%,0.98%,0.40%,1.00%
8,7-<8 mo,"1,064",14,55,98.65%,78.62%,99.74%,97.79%,98.91%,80.39%,0.36%,1.01%,0.36%,1.04%
9,8-<9 mo,995,17,74,98.23%,77.22%,99.74%,97.54%,98.48%,79.17%,0.43%,1.05%,0.43%,1.08%
10,9-<10 mo,904,21,57,97.60%,75.37%,99.74%,97.29%,97.85%,77.47%,0.52%,1.10%,0.52%,1.13%
11,10-<11 mo,826,11,64,98.61%,74.33%,99.74%,97.04%,98.87%,76.60%,0.41%,1.13%,0.42%,1.16%
12,11-<12 mo,751,9,61,98.75%,73.40%,99.74%,96.79%,99.00%,75.83%,0.41%,1.16%,0.41%,1.19%
13,12-<13 mo,681,8,46,98.78%,72.51%,99.73%,96.53%,99.06%,75.12%,0.43%,1.18%,0.43%,1.23%
14,13-<14 mo,627,7,64,98.82%,71.65%,99.73%,96.26%,99.09%,74.43%,0.44%,1.21%,0.44%,1.26%
15,14-<15 mo,556,0,56,100.00%,71.65%,99.73%,96.00%,100.0000%*,74.4332%#,0.00%,1.21%,0.00%,1.2606%#
16,15-<16 mo,500,7,54,98.52%,70.59%,99.73%,95.74%,98.79%,73.73%,0.56%,1.26%,0.56%,1.32%
17,16-<17 mo,439,4,70,99.01%,69.89%,99.73%,95.48%,99.28%,73.20%,0.49%,1.30%,0.49%,1.36%
18,17-<18 mo,365,0,77,100.00%,69.89%,99.72%,95.22%,100.0000%*,73.1994%#,0.00%,1.30%,0.00%,1.3563%#
19,18-<19 mo,288,6,52,97.71%,68.29%,99.73%,94.96%,97.98%,71.92%,0.92%,1.42%,0.93%,1.50%
20,19-<20 mo,230,4,47,98.06%,66.97%,99.74%,94.71%,98.32%,70.71%,0.96%,1.54%,0.96%,1.63%
21,20-<21 mo,179,1,48,99.35%,66.54%,99.74%,94.47%,99.61%,70.44%,0.64%,1.59%,0.64%,1.68%
22,21-<22 mo,130,0,42,100.00%,66.54%,99.73%,94.21%,100.0000%*,70.4357%#,0.00%,1.59%,0.00%,1.6821%#
23,22-<23 mo,88,2,43,96.99%,64.54%,99.73%,93.95%,97.26%,68.69%,2.09%,2.08%,2.10%,2.21%
24,23-<24 mo,43,0,43,+,+,99.77%,93.74%,+,+,+,+,+,+
