Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"5,606",779,200,83.84%,83.84%,99.75%,99.75%,84.03%,84.03%,0.52%,0.52%,0.52%,0.52%
2,1-<2 mo,"4,627",285,201,92.08%,77.67%,99.78%,99.53%,92.28%,77.99%,0.45%,0.58%,0.45%,0.58%
3,2-<3 mo,"4,141",141,196,95.47%,74.49%,99.78%,99.31%,95.67%,74.93%,0.38%,0.60%,0.38%,0.61%
4,3-<4 mo,"3,804",114,171,96.05%,71.83%,99.79%,99.11%,96.25%,72.37%,0.38%,0.62%,0.38%,0.63%
5,4-<5 mo,"3,519",79,201,97.18%,70.00%,99.79%,98.90%,97.38%,70.64%,0.33%,0.64%,0.33%,0.65%
6,5-<6 mo,"3,239",77,204,96.77%,68.03%,99.79%,98.70%,96.97%,68.76%,0.38%,0.65%,0.38%,0.66%
7,6-<7 mo,"2,958",74,185,96.73%,66.04%,99.80%,98.50%,96.93%,66.85%,0.40%,0.67%,0.40%,0.68%
8,7-<8 mo,"2,699",70,190,96.14%,63.91%,99.80%,98.30%,96.33%,64.78%,0.47%,0.68%,0.47%,0.70%
9,8-<9 mo,"2,439",57,152,97.15%,62.26%,99.80%,98.11%,97.34%,63.20%,0.41%,0.70%,0.42%,0.72%
10,9-<10 mo,"2,230",56,170,96.84%,60.52%,99.80%,97.92%,97.04%,61.52%,0.46%,0.71%,0.47%,0.73%
11,10-<11 mo,"2,004",46,159,96.95%,58.92%,99.80%,97.73%,97.13%,59.97%,0.49%,0.73%,0.49%,0.75%
12,11-<12 mo,"1,799",43,154,96.96%,57.33%,99.80%,97.53%,97.15%,58.43%,0.52%,0.75%,0.52%,0.77%
13,12-<13 mo,"1,602",38,128,97.23%,55.79%,99.78%,97.33%,97.44%,56.96%,0.50%,0.77%,0.50%,0.79%
14,13-<14 mo,"1,436",30,126,97.13%,54.42%,99.78%,97.12%,97.34%,55.63%,0.58%,0.78%,0.58%,0.81%
15,14-<15 mo,"1,280",21,146,97.63%,53.34%,99.78%,96.91%,97.84%,54.61%,0.58%,0.80%,0.58%,0.83%
16,15-<16 mo,"1,113",15,126,97.95%,52.49%,99.78%,96.70%,98.16%,53.81%,0.60%,0.81%,0.60%,0.85%
17,16-<17 mo,972,15,124,97.61%,51.44%,99.77%,96.48%,97.83%,52.81%,0.67%,0.84%,0.67%,0.87%
18,17-<18 mo,833,12,122,98.27%,50.61%,99.77%,96.27%,98.50%,52.04%,0.59%,0.86%,0.59%,0.90%
19,18-<19 mo,699,8,123,98.23%,49.86%,99.79%,96.07%,98.44%,51.33%,0.70%,0.88%,0.70%,0.93%
20,19-<20 mo,568,14,101,96.68%,48.36%,99.78%,95.87%,96.89%,49.86%,1.00%,0.94%,1.00%,0.99%
21,20-<21 mo,453,8,138,96.88%,47.20%,99.80%,95.68%,97.07%,48.70%,1.19%,1.00%,1.19%,1.05%
22,21-<22 mo,307,3,107,98.46%,46.57%,99.79%,95.49%,98.66%,48.12%,1.00%,1.05%,1.01%,1.11%
23,22-<23 mo,197,2,104,98.20%,45.93%,99.78%,95.28%,98.38%,47.50%,1.47%,1.13%,1.48%,1.19%
24,23-<24 mo,91,0,91,+,+,99.75%,95.05%,+,+,+,+,+,+
