Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,124,1,5,98.78%,98.78%,99.78%,99.78%,98.96%,98.96%,1.20%,1.20%,1.20%,1.20%
2,1-<2 mo,118,2,9,97.35%,96.21%,99.77%,99.55%,97.52%,96.53%,1.82%,2.10%,1.83%,2.11%
3,2-<3 mo,107,1,7,98.52%,94.85%,99.77%,99.32%,98.69%,95.33%,1.46%,2.42%,1.46%,2.45%
4,3-<4 mo,99,1,1,99.36%,94.21%,99.77%,99.09%,99.37%,94.74%,0.63%,2.50%,0.63%,2.53%
5,4-<5 mo,97,0,5,100.00%,94.21%,99.77%,98.86%,100.00%,94.74%,0.00%,2.50%,0.00%,2.53%
6,5-<6 mo,92,1,4,98.25%,92.67%,99.77%,98.63%,98.43%,93.66%,1.72%,2.85%,1.72%,2.92%
7,6-<7 mo,87,1,9,98.01%,90.98%,99.78%,98.42%,98.17%,92.07%,1.94%,3.18%,1.95%,3.27%
8,7-<8 mo,77,1,3,97.81%,89.22%,99.79%,98.22%,97.97%,90.38%,2.13%,3.49%,2.14%,3.60%
9,8-<9 mo,73,1,4,97.57%,87.35%,99.80%,98.02%,97.72%,88.57%,2.36%,3.77%,2.37%,3.90%
10,9-<10 mo,68,0,5,100.00%,87.35%,99.78%,97.81%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
11,10-<11 mo,63,0,3,100.00%,87.35%,99.78%,97.59%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
12,11-<12 mo,60,0,6,100.00%,87.35%,99.78%,97.38%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
13,12-<13 mo,54,0,1,100.00%,87.35%,99.75%,97.14%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
14,13-<14 mo,53,0,2,100.00%,87.35%,99.75%,96.91%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
15,14-<15 mo,51,0,5,100.00%,87.35%,99.75%,96.67%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
16,15-<16 mo,46,0,2,100.00%,87.35%,99.74%,96.43%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
17,16-<17 mo,44,0,7,100.00%,87.35%,99.74%,96.19%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
18,17-<18 mo,37,0,8,100.00%,87.35%,99.68%,95.89%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
19,18-<19 mo,29,0,8,100.00%,87.35%,99.68%,95.60%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
20,19-<20 mo,21,0,3,100.00%,87.35%,99.67%,95.29%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
21,20-<21 mo,18,0,5,100.00%,87.35%,99.67%,94.99%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
22,21-<22 mo,13,0,8,100.00%,87.35%,99.62%,94.65%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
23,22-<23 mo,5,0,1,100.00%,87.35%,99.81%,94.47%,100.00%,88.57%,0.00%,3.77%,0.00%,3.90%
24,23-<24 mo,4,0,4,+,+,99.81%,94.30%,+,+,+,+,+,+
