Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,503,3,26,99.39%,99.39%,99.93%,99.93%,99.46%,99.46%,0.35%,0.35%,0.35%,0.35%
2,1-<2 mo,474,5,18,98.92%,98.32%,99.93%,99.86%,98.99%,98.45%,0.48%,0.59%,0.48%,0.59%
3,2-<3 mo,451,2,22,99.55%,97.87%,99.93%,99.80%,99.61%,98.07%,0.32%,0.67%,0.32%,0.67%
4,3-<4 mo,427,1,12,99.76%,97.64%,99.93%,99.73%,99.83%,97.90%,0.24%,0.70%,0.24%,0.71%
5,4-<5 mo,414,4,18,99.01%,96.68%,99.93%,99.67%,99.08%,97.00%,0.49%,0.85%,0.49%,0.85%
6,5-<6 mo,392,4,14,98.96%,95.67%,99.94%,99.60%,99.02%,96.05%,0.52%,0.98%,0.52%,0.98%
7,6-<7 mo,374,1,23,99.72%,95.41%,99.94%,99.54%,99.79%,95.85%,0.28%,1.01%,0.28%,1.01%
8,7-<8 mo,350,3,28,99.11%,94.56%,99.94%,99.48%,99.17%,95.05%,0.51%,1.11%,0.51%,1.12%
9,8-<9 mo,319,0,17,100.00%,94.56%,99.95%,99.44%,100.0000%*,95.0481%#,0.00%,1.11%,0.00%,1.1179%#
10,9-<10 mo,302,0,30,100.00%,94.56%,99.95%,99.39%,100.0000%*,95.0481%#,0.00%,1.11%,0.00%,1.1179%#
11,10-<11 mo,272,0,23,100.00%,94.56%,99.95%,99.34%,100.0000%*,95.0481%#,0.00%,1.11%,0.00%,1.1179%#
12,11-<12 mo,249,1,21,99.58%,94.16%,99.95%,99.30%,99.63%,94.83%,0.42%,1.18%,0.42%,1.18%
13,12-<13 mo,227,0,17,100.00%,94.16%,99.95%,99.25%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
14,13-<14 mo,210,0,20,100.00%,94.16%,99.95%,99.20%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
15,14-<15 mo,190,0,19,100.00%,94.16%,99.95%,99.15%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
16,15-<16 mo,171,0,10,100.00%,94.16%,99.95%,99.10%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
17,16-<17 mo,161,0,18,100.00%,94.16%,99.95%,99.06%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
18,17-<18 mo,143,0,20,100.00%,94.16%,99.95%,99.01%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
19,18-<19 mo,123,0,19,100.00%,94.16%,99.95%,98.97%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
20,19-<20 mo,104,0,20,100.00%,94.16%,99.95%,98.92%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
21,20-<21 mo,84,0,20,100.00%,94.16%,99.97%,98.89%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
22,21-<22 mo,64,0,13,100.00%,94.16%,99.97%,98.86%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
23,22-<23 mo,51,0,25,100.00%,94.16%,99.97%,98.83%,100.0000%*,94.8252%#,0.00%,1.18%,0.00%,1.1843%#
24,23-<24 mo,26,0,26,+,+,99.98%,98.81%,+,+,+,+,+,+
