Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,521",31,102,98.74%,98.74%,99.94%,99.94%,98.81%,98.81%,0.22%,0.22%,0.22%,0.22%
2,1-<2 mo,"2,388",26,103,98.89%,97.65%,99.94%,99.88%,98.95%,97.77%,0.22%,0.31%,0.22%,0.31%
3,2-<3 mo,"2,259",24,107,98.91%,96.58%,99.94%,99.82%,98.97%,96.76%,0.22%,0.37%,0.22%,0.37%
4,3-<4 mo,"2,128",14,99,99.33%,95.93%,99.94%,99.76%,99.38%,96.16%,0.18%,0.41%,0.18%,0.41%
5,4-<5 mo,"2,015",11,105,99.44%,95.40%,99.95%,99.71%,99.49%,95.68%,0.17%,0.44%,0.17%,0.44%
6,5-<6 mo,"1,899",4,102,99.78%,95.19%,99.95%,99.65%,99.84%,95.52%,0.11%,0.45%,0.11%,0.45%
7,6-<7 mo,"1,793",6,99,99.66%,94.86%,99.95%,99.60%,99.71%,95.24%,0.14%,0.47%,0.14%,0.47%
8,7-<8 mo,"1,688",5,113,99.69%,94.57%,99.95%,99.54%,99.75%,95.00%,0.14%,0.48%,0.14%,0.49%
9,8-<9 mo,"1,570",5,123,99.67%,94.26%,99.95%,99.49%,99.72%,94.74%,0.15%,0.50%,0.15%,0.50%
10,9-<10 mo,"1,442",2,115,99.86%,94.12%,99.95%,99.43%,99.91%,94.66%,0.10%,0.51%,0.10%,0.51%
11,10-<11 mo,"1,325",1,108,99.92%,94.05%,99.94%,99.38%,99.98%,94.63%,0.08%,0.52%,0.08%,0.52%
12,11-<12 mo,"1,216",4,120,99.65%,93.72%,99.94%,99.32%,99.71%,94.36%,0.17%,0.54%,0.17%,0.54%
13,12-<13 mo,"1,092",1,88,99.90%,93.63%,99.94%,99.26%,99.96%,94.33%,0.10%,0.55%,0.10%,0.55%
14,13-<14 mo,"1,003",2,85,99.79%,93.44%,99.94%,99.20%,99.85%,94.19%,0.15%,0.56%,0.15%,0.57%
15,14-<15 mo,916,1,93,99.89%,93.33%,99.94%,99.14%,99.95%,94.14%,0.11%,0.57%,0.12%,0.58%
16,15-<16 mo,822,2,68,99.75%,93.09%,99.94%,99.09%,99.80%,93.95%,0.18%,0.59%,0.18%,0.60%
17,16-<17 mo,752,0,96,100.00%,93.09%,99.94%,99.03%,100.0000%*,93.9514%#,0.00%,0.59%,0.00%,0.5989%#
18,17-<18 mo,656,0,90,100.00%,93.09%,99.94%,98.98%,100.0000%*,93.9514%#,0.00%,0.59%,0.00%,0.5989%#
19,18-<19 mo,566,2,100,99.61%,92.73%,99.94%,98.92%,99.67%,93.74%,0.27%,0.64%,0.27%,0.65%
20,19-<20 mo,464,1,90,99.76%,92.51%,99.95%,98.87%,99.81%,93.57%,0.24%,0.68%,0.24%,0.69%
21,20-<21 mo,373,0,110,100.00%,92.51%,99.95%,98.82%,100.0000%*,93.5691%#,0.00%,0.68%,0.00%,0.6868%#
22,21-<22 mo,263,1,93,99.54%,92.08%,99.95%,98.77%,99.59%,93.23%,0.46%,0.80%,0.46%,0.81%
23,22-<23 mo,169,0,97,100.00%,92.08%,99.95%,98.72%,100.0000%*,93.2315%#,0.00%,0.80%,0.00%,0.8091%#
24,23-<24 mo,72,0,72,+,+,99.97%,98.69%,+,+,+,+,+,+
