Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,283,4,11,98.70%,98.70%,99.76%,99.76%,98.90%,98.90%,0.64%,0.64%,0.64%,0.64%
2,1-<2 mo,268,2,19,99.29%,98.01%,99.76%,99.52%,99.50%,98.41%,0.50%,0.80%,0.50%,0.80%
3,2-<3 mo,247,3,11,98.73%,96.76%,99.76%,99.28%,98.97%,97.45%,0.73%,1.07%,0.73%,1.08%
4,3-<4 mo,233,2,11,99.19%,95.99%,99.76%,99.05%,99.39%,96.87%,0.57%,1.18%,0.57%,1.20%
5,4-<5 mo,220,6,13,97.11%,93.22%,99.76%,98.81%,97.32%,94.28%,1.16%,1.60%,1.16%,1.62%
6,5-<6 mo,201,3,16,98.59%,91.94%,99.77%,98.59%,98.78%,93.15%,0.80%,1.73%,0.81%,1.76%
7,6-<7 mo,182,4,9,97.73%,89.93%,99.78%,98.37%,97.93%,91.27%,1.12%,1.96%,1.12%,2.00%
8,7-<8 mo,169,1,7,99.44%,89.38%,99.78%,98.16%,99.46%,90.83%,0.56%,2.03%,0.56%,2.07%
9,8-<9 mo,161,2,9,98.78%,88.35%,99.77%,97.94%,98.97%,90.10%,0.85%,2.12%,0.85%,2.18%
10,9-<10 mo,150,2,11,98.64%,87.24%,99.78%,97.72%,98.83%,89.10%,0.94%,2.22%,0.95%,2.29%
11,10-<11 mo,137,0,13,100.00%,87.24%,99.78%,97.51%,100.00%,89.10%,0.00%,2.22%,0.00%,2.29%
12,11-<12 mo,124,0,11,100.00%,87.24%,99.78%,97.30%,100.00%,89.10%,0.00%,2.22%,0.00%,2.29%
13,12-<13 mo,113,1,4,99.14%,86.57%,99.76%,97.07%,99.35%,88.87%,0.85%,2.29%,0.85%,2.39%
14,13-<14 mo,108,4,5,96.49%,83.67%,99.75%,96.83%,96.71%,86.15%,1.71%,2.61%,1.72%,2.73%
15,14-<15 mo,99,0,13,100.00%,83.67%,99.81%,96.65%,100.00%,86.15%,0.00%,2.61%,0.00%,2.73%
16,15-<16 mo,86,0,8,100.00%,83.67%,99.82%,96.48%,100.00%,86.15%,0.00%,2.61%,0.00%,2.73%
17,16-<17 mo,78,0,13,100.00%,83.67%,99.81%,96.30%,100.00%,86.15%,0.00%,2.61%,0.00%,2.73%
18,17-<18 mo,65,2,12,96.76%,81.31%,99.83%,96.14%,96.89%,84.06%,2.21%,2.96%,2.21%,3.14%
19,18-<19 mo,51,0,9,100.00%,81.31%,99.82%,95.97%,100.00%,84.06%,0.00%,2.96%,0.00%,3.14%
20,19-<20 mo,42,0,13,100.00%,81.31%,99.84%,95.82%,100.00%,84.06%,0.00%,2.96%,0.00%,3.14%
21,20-<21 mo,29,0,8,100.00%,81.31%,99.82%,95.65%,100.00%,84.06%,0.00%,2.96%,0.00%,3.14%
22,21-<22 mo,21,0,9,100.00%,81.31%,99.82%,95.48%,100.00%,84.06%,0.00%,2.96%,0.00%,3.14%
23,22-<23 mo,12,0,1,100.00%,81.31%,99.82%,95.32%,100.00%,84.06%,0.00%,2.96%,0.00%,3.14%
24,23-<24 mo,11,0,11,+,+,99.82%,95.15%,+,+,+,+,+,+
