Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"21,242",194,790,98.81%,98.81%,99.85%,99.85%,98.96%,98.96%,0.09%,0.09%,0.09%,0.09%
2,1-<2 mo,"20,258",179,942,98.94%,97.77%,99.85%,99.70%,99.09%,98.06%,0.08%,0.12%,0.08%,0.12%
3,2-<3 mo,"19,137",145,"1,039",99.06%,96.86%,99.85%,99.56%,99.20%,97.29%,0.08%,0.14%,0.08%,0.15%
4,3-<4 mo,"17,953",127,915,99.14%,96.04%,99.85%,99.41%,99.29%,96.60%,0.08%,0.16%,0.08%,0.16%
5,4-<5 mo,"16,911",96,961,99.33%,95.39%,99.85%,99.27%,99.47%,96.09%,0.07%,0.18%,0.07%,0.18%
6,5-<6 mo,"15,854",88,915,99.33%,94.76%,99.85%,99.12%,99.47%,95.58%,0.08%,0.19%,0.08%,0.19%
7,6-<7 mo,"14,851",87,904,99.29%,94.10%,99.86%,98.98%,99.44%,95.05%,0.08%,0.20%,0.08%,0.20%
8,7-<8 mo,"13,860",93,868,99.25%,93.39%,99.86%,98.84%,99.39%,94.48%,0.08%,0.21%,0.08%,0.22%
9,8-<9 mo,"12,899",82,911,99.20%,92.66%,99.86%,98.70%,99.35%,93.86%,0.09%,0.23%,0.09%,0.23%
10,9-<10 mo,"11,906",65,837,99.41%,92.12%,99.86%,98.56%,99.55%,93.44%,0.08%,0.24%,0.08%,0.24%
11,10-<11 mo,"11,004",47,822,99.50%,91.66%,99.86%,98.41%,99.64%,93.11%,0.08%,0.25%,0.08%,0.25%
12,11-<12 mo,"10,135",56,798,99.32%,91.05%,99.85%,98.27%,99.47%,92.62%,0.10%,0.26%,0.10%,0.27%
13,12-<13 mo,"9,281",50,725,99.36%,90.47%,99.84%,98.12%,99.52%,92.18%,0.10%,0.27%,0.10%,0.28%
14,13-<14 mo,"8,506",45,894,99.41%,89.94%,99.84%,97.96%,99.57%,91.78%,0.10%,0.28%,0.10%,0.29%
15,14-<15 mo,"7,567",26,791,99.56%,89.56%,99.84%,97.81%,99.72%,91.53%,0.09%,0.29%,0.09%,0.30%
16,15-<16 mo,"6,750",36,730,99.33%,88.97%,99.84%,97.65%,99.49%,91.06%,0.12%,0.31%,0.12%,0.32%
17,16-<17 mo,"5,984",27,814,99.49%,88.52%,99.84%,97.50%,99.65%,90.74%,0.11%,0.32%,0.11%,0.33%
18,17-<18 mo,"5,143",23,708,99.41%,88.01%,99.84%,97.35%,99.57%,90.36%,0.13%,0.34%,0.13%,0.35%
19,18-<19 mo,"4,412",24,766,99.28%,87.40%,99.84%,97.19%,99.44%,89.86%,0.16%,0.36%,0.16%,0.38%
20,19-<20 mo,"3,622",10,729,99.52%,87.00%,99.84%,97.04%,99.66%,89.56%,0.16%,0.38%,0.16%,0.40%
21,20-<21 mo,"2,883",14,789,99.22%,86.35%,99.84%,96.89%,99.37%,89.03%,0.22%,0.42%,0.22%,0.44%
22,21-<22 mo,"2,080",5,654,99.67%,86.07%,99.84%,96.74%,99.83%,88.88%,0.16%,0.44%,0.16%,0.46%
23,22-<23 mo,"1,421",5,819,99.53%,85.67%,99.84%,96.59%,99.69%,88.60%,0.22%,0.47%,0.22%,0.50%
24,23-<24 mo,597,0,597,+,+,99.84%,96.44%,+,+,+,+,+,+
