Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,395,9,13,97.52%,97.52%,99.69%,99.69%,97.81%,97.81%,0.82%,0.82%,0.82%,0.82%
2,1-<2 mo,373,7,18,97.96%,95.54%,99.71%,99.40%,98.25%,96.11%,0.77%,1.09%,0.77%,1.10%
3,2-<3 mo,348,7,15,97.81%,93.48%,99.70%,99.10%,98.10%,94.30%,0.82%,1.31%,0.83%,1.33%
4,3-<4 mo,326,5,13,98.45%,92.03%,99.71%,98.82%,98.74%,93.10%,0.70%,1.45%,0.70%,1.47%
5,4-<5 mo,308,3,18,98.89%,91.05%,99.71%,98.53%,99.13%,92.32%,0.63%,1.53%,0.64%,1.56%
6,5-<6 mo,287,9,20,96.69%,88.09%,99.71%,98.25%,96.97%,89.60%,1.10%,1.77%,1.11%,1.81%
7,6-<7 mo,258,3,15,98.54%,86.90%,99.72%,97.98%,98.76%,88.56%,0.83%,1.86%,0.83%,1.91%
8,7-<8 mo,240,2,11,99.03%,86.01%,99.72%,97.71%,99.07%,87.72%,0.67%,1.95%,0.67%,2.00%
9,8-<9 mo,227,2,20,99.11%,85.25%,99.73%,97.45%,99.34%,87.35%,0.65%,2.00%,0.65%,2.07%
10,9-<10 mo,205,1,18,99.38%,84.77%,99.73%,97.19%,99.60%,87.02%,0.62%,2.04%,0.62%,2.12%
11,10-<11 mo,186,3,12,98.28%,83.31%,99.73%,96.93%,98.55%,85.82%,1.01%,2.18%,1.01%,2.27%
12,11-<12 mo,171,4,14,97.97%,81.57%,99.74%,96.69%,98.19%,84.22%,1.03%,2.31%,1.03%,2.41%
13,12-<13 mo,153,1,11,99.52%,81.15%,99.71%,96.42%,99.53%,83.81%,0.48%,2.34%,0.48%,2.44%
14,13-<14 mo,141,3,10,98.07%,79.60%,99.71%,96.14%,98.32%,82.59%,1.15%,2.47%,1.15%,2.59%
15,14-<15 mo,128,1,21,98.95%,78.83%,99.71%,95.86%,99.18%,81.94%,1.04%,2.55%,1.05%,2.69%
16,15-<16 mo,106,1,12,99.29%,78.24%,99.70%,95.58%,99.31%,81.38%,0.70%,2.60%,0.70%,2.74%
17,16-<17 mo,93,2,10,97.28%,76.13%,99.70%,95.30%,97.55%,79.72%,1.92%,2.93%,1.93%,3.11%
18,17-<18 mo,81,0,10,100.00%,76.13%,99.70%,95.03%,100.00%,79.72%,0.00%,2.93%,0.00%,3.11%
19,18-<19 mo,71,0,13,100.00%,76.13%,99.71%,94.76%,100.00%,79.72%,0.00%,2.93%,0.00%,3.11%
20,19-<20 mo,58,0,12,100.00%,76.13%,99.71%,94.49%,100.00%,79.72%,0.00%,2.93%,0.00%,3.11%
21,20-<21 mo,46,0,13,100.00%,76.13%,99.69%,94.20%,100.00%,79.72%,0.00%,2.93%,0.00%,3.11%
22,21-<22 mo,33,0,15,100.00%,76.13%,99.72%,93.95%,100.00%,79.72%,0.00%,2.93%,0.00%,3.11%
23,22-<23 mo,18,1,12,+,+,99.74%,93.71%,+,+,+,+,+,+
