Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,328,17,13,94.87%,94.87%,99.72%,99.72%,95.13%,95.13%,1.20%,1.20%,1.21%,1.21%
2,1-<2 mo,298,17,7,94.15%,89.35%,99.73%,99.45%,94.40%,89.84%,1.37%,1.71%,1.38%,1.72%
3,2-<3 mo,274,9,16,96.74%,86.48%,99.74%,99.20%,96.98%,87.16%,1.06%,1.90%,1.07%,1.92%
4,3-<4 mo,249,11,12,95.43%,82.69%,99.75%,98.95%,95.66%,83.52%,1.33%,2.11%,1.34%,2.14%
5,4-<5 mo,226,10,8,95.60%,78.98%,99.75%,98.70%,95.84%,79.97%,1.36%,2.33%,1.36%,2.37%
6,5-<6 mo,208,4,9,98.03%,77.44%,99.74%,98.45%,98.28%,78.60%,0.98%,2.41%,0.98%,2.45%
7,6-<7 mo,195,4,7,97.90%,75.83%,99.75%,98.21%,98.14%,77.15%,1.04%,2.49%,1.04%,2.54%
8,7-<8 mo,184,6,8,96.70%,73.36%,99.75%,97.96%,96.91%,74.77%,1.32%,2.60%,1.32%,2.66%
9,8-<9 mo,170,6,14,96.32%,70.63%,99.74%,97.71%,96.57%,72.19%,1.48%,2.74%,1.48%,2.80%
10,9-<10 mo,150,4,18,97.22%,68.84%,99.74%,97.46%,97.43%,70.46%,1.34%,2.79%,1.35%,2.87%
11,10-<11 mo,128,7,9,94.41%,65.07%,99.75%,97.22%,94.65%,66.77%,2.05%,2.98%,2.06%,3.07%
12,11-<12 mo,112,5,9,95.47%,62.36%,99.74%,96.97%,95.68%,64.07%,1.95%,3.08%,1.96%,3.18%
13,12-<13 mo,98,3,3,96.90%,60.37%,99.71%,96.70%,97.18%,62.22%,1.77%,3.20%,1.77%,3.31%
14,13-<14 mo,92,2,9,97.73%,59.23%,99.70%,96.41%,97.97%,61.13%,1.57%,3.22%,1.57%,3.35%
15,14-<15 mo,81,5,4,93.92%,56.35%,99.70%,96.14%,94.13%,58.14%,2.52%,3.26%,2.54%,3.40%
16,15-<16 mo,72,2,8,97.13%,55.18%,99.71%,95.86%,97.36%,56.98%,1.96%,3.26%,1.97%,3.41%
17,16-<17 mo,62,2,3,96.44%,52.85%,99.70%,95.58%,96.47%,54.69%,2.35%,3.51%,2.35%,3.66%
18,17-<18 mo,57,1,8,98.21%,52.17%,99.70%,95.30%,98.45%,54.15%,1.75%,3.52%,1.76%,3.69%
19,18-<19 mo,48,2,6,95.51%,50.52%,99.72%,95.05%,95.71%,52.43%,3.01%,3.56%,3.02%,3.74%
20,19-<20 mo,40,2,9,94.37%,48.07%,99.69%,94.76%,94.64%,49.98%,3.85%,3.74%,3.86%,3.94%
21,20-<21 mo,29,2,5,92.97%,43.73%,99.66%,94.45%,93.01%,45.69%,4.65%,4.53%,4.65%,4.72%
22,21-<22 mo,22,1,8,94.27%,40.15%,99.64%,94.12%,94.29%,42.08%,5.12%,5.27%,5.13%,5.46%
23,22-<23 mo,13,0,5,100.00%,40.15%,99.66%,93.82%,100.00%,42.08%,0.00%,5.27%,0.00%,5.46%
24,23-<24 mo,8,0,8,+,+,99.82%,93.66%,+,+,+,+,+,+
