Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,100,2,3,97.97%,97.97%,99.81%,99.81%,98.16%,98.16%,1.42%,1.42%,1.42%,1.42%
2,1-<2 mo,95,3,3,96.79%,94.83%,99.81%,99.61%,96.98%,95.19%,1.82%,2.25%,1.83%,2.26%
3,2-<3 mo,89,3,5,96.53%,91.54%,99.82%,99.43%,96.71%,92.06%,1.97%,2.87%,1.97%,2.88%
4,3-<4 mo,81,1,3,98.74%,90.39%,99.81%,99.25%,98.93%,91.07%,1.25%,3.05%,1.25%,3.08%
5,4-<5 mo,77,2,3,97.35%,87.99%,99.82%,99.06%,97.53%,88.82%,1.85%,3.41%,1.85%,3.44%
6,5-<6 mo,72,1,1,98.60%,86.76%,99.83%,98.90%,98.77%,87.73%,1.39%,3.58%,1.39%,3.62%
7,6-<7 mo,70,1,5,98.52%,85.48%,99.84%,98.74%,98.68%,86.57%,1.47%,3.75%,1.47%,3.80%
8,7-<8 mo,64,2,5,96.75%,82.70%,99.83%,98.57%,96.91%,83.90%,2.26%,4.11%,2.27%,4.17%
9,8-<9 mo,57,1,6,98.15%,81.16%,99.84%,98.41%,98.31%,82.48%,1.83%,4.31%,1.84%,4.38%
10,9-<10 mo,50,0,3,100.00%,81.16%,99.85%,98.26%,100.0000%*,82.4789%#,0.00%,4.31%,0.00%,4.3784%#
11,10-<11 mo,47,1,2,97.83%,79.40%,99.85%,98.11%,97.98%,80.93%,2.15%,4.56%,2.15%,4.65%
12,11-<12 mo,44,0,5,100.00%,79.40%,99.85%,97.97%,100.0000%*,80.9270%#,0.00%,4.56%,0.00%,4.6497%#
13,12-<13 mo,39,2,5,94.52%,75.05%,99.84%,97.81%,94.67%,76.73%,3.77%,5.25%,3.77%,5.37%
14,13-<14 mo,32,0,2,100.00%,75.05%,99.85%,97.66%,100.0000%*,76.7299%#,0.00%,5.25%,0.00%,5.3653%#
15,14-<15 mo,30,1,4,96.43%,72.37%,99.85%,97.51%,96.58%,74.22%,3.51%,5.70%,3.51%,5.85%
16,15-<16 mo,25,0,2,100.00%,72.37%,99.85%,97.37%,100.0000%*,74.2174%#,0.00%,5.70%,0.00%,5.8496%#
17,16-<17 mo,23,2,4,90.48%,65.48%,99.85%,97.22%,90.61%,67.35%,6.41%,6.94%,6.42%,7.14%
18,17-<18 mo,17,0,1,100.00%,65.48%,99.83%,97.06%,100.0000%*,67.3493%#,0.00%,6.94%,0.00%,7.1354%#
19,18-<19 mo,16,0,1,100.00%,65.48%,99.83%,96.89%,100.0000%*,67.3493%#,0.00%,6.94%,0.00%,7.1354%#
20,19-<20 mo,15,1,4,92.31%,60.44%,99.83%,96.72%,92.47%,62.49%,7.39%,8.03%,7.40%,8.30%
21,20-<21 mo,10,0,2,100.00%,60.44%,99.80%,96.53%,100.0000%*,62.4889%#,0.00%,8.03%,0.00%,8.2983%#
22,21-<22 mo,8,0,2,100.00%,60.44%,99.84%,96.38%,100.0000%*,62.4889%#,0.00%,8.03%,0.00%,8.2983%#
23,22-<23 mo,6,0,5,100.00%,60.44%,99.82%,96.21%,100.0000%*,62.4889%#,0.00%,8.03%,0.00%,8.2983%#
24,23-<24 mo,1,0,1,+,+,99.70%,95.92%,+,+,+,+,+,+
