Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,45,1,2,97.70%,97.70%,99.69%,99.69%,97.94%,97.94%,2.24%,2.24%,2.26%,2.26%
2,1-<2 mo,42,2,4,95.75%,93.59%,99.69%,99.38%,96.03%,94.11%,2.98%,3.56%,2.99%,3.60%
3,2-<3 mo,36,2,1,95.22%,89.23%,99.68%,99.07%,95.50%,89.97%,3.30%,4.48%,3.31%,4.54%
4,3-<4 mo,33,5,0,85.41%,77.03%,99.68%,98.75%,85.60%,77.71%,5.33%,5.65%,5.36%,5.77%
5,4-<5 mo,28,1,0,97.70%,75.03%,99.82%,98.57%,97.73%,75.75%,2.20%,5.89%,2.20%,6.01%
6,5-<6 mo,27,2,2,90.36%,67.55%,99.82%,98.39%,90.50%,68.44%,6.33%,7.39%,6.34%,7.53%
7,6-<7 mo,23,0,4,100.00%,67.55%,99.83%,98.23%,100.00%,68.44%,0.00%,7.39%,0.00%,7.53%
8,7-<8 mo,19,0,0,100.00%,67.55%,99.84%,98.07%,100.00%,68.44%,0.00%,7.39%,0.00%,7.53%
9,8-<9 mo,19,1,0,94.27%,62.77%,99.84%,97.91%,94.29%,63.69%,5.12%,8.13%,5.13%,8.26%
10,9-<10 mo,18,1,0,96.93%,60.33%,99.84%,97.75%,96.96%,61.34%,2.89%,8.34%,2.89%,8.48%
11,10-<11 mo,17,0,0,100.00%,60.33%,99.83%,97.59%,100.00%,61.34%,0.00%,8.34%,0.00%,8.48%
12,11-<12 mo,17,0,0,100.00%,60.33%,99.83%,97.43%,100.00%,61.34%,0.00%,8.34%,0.00%,8.48%
13,12-<13 mo,17,0,1,100.00%,60.33%,99.82%,97.25%,100.00%,61.34%,0.00%,8.34%,0.00%,8.48%
14,13-<14 mo,16,0,1,100.00%,60.33%,99.81%,97.07%,100.00%,61.34%,0.00%,8.34%,0.00%,8.48%
15,14-<15 mo,15,2,2,86.77%,51.36%,99.81%,96.89%,86.82%,52.47%,8.51%,9.09%,8.52%,9.26%
16,15-<16 mo,11,0,1,100.00%,51.36%,99.83%,96.73%,100.00%,52.47%,0.00%,9.09%,0.00%,9.26%
17,16-<17 mo,10,0,1,100.00%,51.36%,99.83%,96.56%,100.00%,52.47%,0.00%,9.09%,0.00%,9.26%
18,17-<18 mo,9,1,1,85.68%,44.99%,99.83%,96.40%,85.69%,46.04%,10.13%,8.52%,10.13%,8.70%
19,18-<19 mo,7,1,1,85.41%,37.77%,99.81%,96.22%,85.49%,39.11%,11.91%,9.60%,11.94%,10.00%
20,19-<20 mo,5,0,0,100.00%,37.77%,99.79%,96.02%,100.00%,39.11%,0.00%,9.60%,0.00%,10.00%
21,20-<21 mo,5,0,1,100.00%,37.77%,99.79%,95.81%,100.00%,39.11%,0.00%,9.60%,0.00%,10.00%
22,21-<22 mo,4,1,0,78.12%,30.54%,99.79%,95.61%,78.18%,31.47%,15.47%,9.12%,15.52%,9.51%
23,22-<23 mo,3,0,3,+,+,99.83%,95.45%,+,+,+,+,+,+
