Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,178,7,5,95.89%,95.89%,99.71%,99.71%,96.17%,96.17%,1.58%,1.58%,1.59%,1.59%
2,1-<2 mo,166,2,9,98.72%,94.68%,99.73%,99.45%,98.96%,95.18%,0.94%,1.80%,0.95%,1.81%
3,2-<3 mo,155,10,9,92.21%,87.43%,99.74%,99.19%,92.43%,88.07%,2.37%,2.72%,2.38%,2.75%
4,3-<4 mo,136,3,11,97.63%,85.37%,99.75%,98.94%,97.88%,86.22%,1.41%,2.91%,1.42%,2.96%
5,4-<5 mo,122,3,2,97.45%,83.20%,99.75%,98.69%,97.70%,84.24%,1.52%,3.11%,1.52%,3.17%
6,5-<6 mo,117,5,8,94.70%,79.01%,99.75%,98.45%,94.93%,80.15%,2.36%,3.43%,2.36%,3.50%
7,6-<7 mo,104,5,4,94.79%,75.03%,99.75%,98.21%,95.03%,76.28%,2.38%,3.68%,2.39%,3.77%
8,7-<8 mo,95,3,5,96.79%,72.73%,99.77%,97.98%,97.00%,74.07%,1.91%,3.79%,1.91%,3.90%
9,8-<9 mo,87,1,4,98.32%,71.69%,99.76%,97.75%,98.49%,73.10%,1.65%,3.84%,1.66%,3.95%
10,9-<10 mo,82,2,10,97.07%,69.80%,99.81%,97.57%,97.24%,71.29%,2.13%,3.93%,2.14%,4.06%
11,10-<11 mo,70,2,7,97.51%,67.61%,99.81%,97.39%,97.53%,69.15%,1.68%,4.16%,1.68%,4.29%
12,11-<12 mo,61,2,8,94.85%,64.70%,99.81%,97.21%,94.97%,66.24%,3.42%,4.33%,3.43%,4.49%
13,12-<13 mo,51,2,4,94.94%,61.86%,99.80%,97.02%,95.11%,63.44%,3.75%,4.54%,3.77%,4.72%
14,13-<14 mo,45,1,6,98.09%,60.33%,99.81%,96.83%,98.11%,61.94%,1.84%,4.72%,1.85%,4.90%
15,14-<15 mo,38,3,4,90.19%,54.32%,99.81%,96.65%,90.32%,55.91%,5.48%,5.30%,5.50%,5.49%
16,15-<16 mo,31,0,5,100.00%,54.32%,99.81%,96.47%,100.00%,55.91%,0.00%,5.30%,0.00%,5.49%
17,16-<17 mo,26,0,4,100.00%,54.32%,99.80%,96.28%,100.00%,55.91%,0.00%,5.30%,0.00%,5.49%
18,17-<18 mo,22,0,3,100.00%,54.32%,99.81%,96.10%,100.00%,55.91%,0.00%,5.30%,0.00%,5.49%
19,18-<19 mo,19,0,3,100.00%,54.32%,99.81%,95.92%,100.00%,55.91%,0.00%,5.30%,0.00%,5.49%
20,19-<20 mo,16,0,4,100.00%,54.32%,99.79%,95.72%,100.00%,55.91%,0.00%,5.30%,0.00%,5.49%
21,20-<21 mo,12,0,3,100.00%,54.32%,99.79%,95.52%,100.00%,55.91%,0.00%,5.30%,0.00%,5.49%
22,21-<22 mo,9,0,3,100.00%,54.32%,99.81%,95.34%,100.00%,55.91%,0.00%,5.30%,0.00%,5.49%
23,22-<23 mo,6,0,4,+,+,99.78%,95.13%,+,+,+,+,+,+
