Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,617,21,26,89.95%,89.95%,99.77%,99.77%,90.14%,90.14%,2.15%,2.15%,2.16%,2.16%
2,1-<2 mo,570,11,26,93.53%,84.42%,99.78%,99.55%,93.73%,84.77%,1.96%,2.56%,1.97%,2.58%
3,2-<3 mo,533,2,26,98.23%,83.11%,99.77%,99.32%,98.42%,83.59%,1.22%,2.64%,1.23%,2.67%
4,3-<4 mo,505,8,27,93.49%,78.30%,99.77%,99.09%,93.70%,78.91%,2.35%,2.93%,2.36%,2.97%
5,4-<5 mo,470,6,37,96.58%,75.74%,99.79%,98.89%,96.78%,76.46%,1.72%,3.06%,1.72%,3.12%
6,5-<6 mo,427,2,19,97.74%,74.25%,99.80%,98.69%,97.93%,75.07%,1.67%,3.15%,1.68%,3.21%
7,6-<7 mo,406,2,24,98.45%,73.10%,99.80%,98.49%,98.47%,73.93%,1.07%,3.20%,1.07%,3.27%
8,7-<8 mo,380,1,26,99.91%,73.00%,99.80%,98.30%,99.91%,73.85%,0.09%,3.20%,0.09%,3.27%
9,8-<9 mo,353,3,17,97.12%,71.18%,99.80%,98.10%,97.31%,72.32%,2.04%,3.32%,2.04%,3.42%
10,9-<10 mo,333,0,32,100.00%,71.18%,99.83%,97.94%,100.00%,72.32%,0.00%,3.32%,0.00%,3.42%
11,10-<11 mo,301,0,33,100.00%,71.18%,99.83%,97.77%,100.00%,72.32%,0.00%,3.32%,0.00%,3.42%
12,11-<12 mo,268,1,19,97.70%,69.89%,99.83%,97.61%,97.83%,71.22%,2.24%,3.43%,2.25%,3.56%
13,12-<13 mo,248,0,21,100.00%,69.89%,99.82%,97.43%,100.00%,71.22%,0.00%,3.43%,0.00%,3.56%
14,13-<14 mo,227,0,20,100.00%,69.89%,99.81%,97.25%,100.00%,71.22%,0.00%,3.43%,0.00%,3.56%
15,14-<15 mo,207,0,31,100.00%,69.89%,99.83%,97.09%,100.00%,71.22%,0.00%,3.43%,0.00%,3.56%
16,15-<16 mo,176,1,20,96.50%,68.04%,99.83%,96.92%,96.62%,69.57%,3.36%,3.69%,3.37%,3.87%
17,16-<17 mo,155,0,25,100.00%,68.04%,99.83%,96.76%,100.00%,69.57%,0.00%,3.69%,0.00%,3.87%
18,17-<18 mo,130,0,19,100.00%,68.04%,99.84%,96.60%,100.00%,69.57%,0.00%,3.69%,0.00%,3.87%
19,18-<19 mo,111,0,18,100.00%,68.04%,99.83%,96.45%,100.00%,69.57%,0.00%,3.69%,0.00%,3.87%
20,19-<20 mo,93,0,11,100.00%,68.04%,99.86%,96.32%,100.00%,69.57%,0.00%,3.69%,0.00%,3.87%
21,20-<21 mo,82,0,24,100.00%,68.04%,99.87%,96.19%,100.00%,69.57%,0.00%,3.69%,0.00%,3.87%
22,21-<22 mo,58,0,15,100.00%,68.04%,99.87%,96.07%,100.00%,69.57%,0.00%,3.69%,0.00%,3.87%
23,22-<23 mo,43,0,23,+,+,99.88%,95.95%,+,+,+,+,+,+
