Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"17,624",304,742,98.49%,98.49%,99.73%,99.73%,98.75%,98.75%,0.09%,0.09%,0.09%,0.09%
2,1-<2 mo,"16,578",280,666,98.43%,96.94%,99.73%,99.46%,98.69%,97.46%,0.10%,0.13%,0.10%,0.13%
3,2-<3 mo,"15,632",248,744,98.50%,95.49%,99.73%,99.20%,98.76%,96.25%,0.10%,0.16%,0.10%,0.16%
4,3-<4 mo,"14,640",219,696,98.58%,94.14%,99.74%,98.94%,98.84%,95.14%,0.10%,0.18%,0.10%,0.19%
5,4-<5 mo,"13,725",179,708,98.71%,92.94%,99.74%,98.68%,98.97%,94.16%,0.10%,0.21%,0.10%,0.21%
6,5-<6 mo,"12,838",163,645,98.76%,91.80%,99.74%,98.43%,99.02%,93.24%,0.10%,0.22%,0.10%,0.23%
7,6-<7 mo,"12,030",152,698,98.83%,90.74%,99.74%,98.17%,99.09%,92.40%,0.10%,0.24%,0.10%,0.24%
8,7-<8 mo,"11,180",110,671,99.06%,89.90%,99.74%,97.92%,99.32%,91.77%,0.09%,0.25%,0.09%,0.26%
9,8-<9 mo,"10,399",132,741,98.80%,88.84%,99.74%,97.68%,99.06%,90.91%,0.11%,0.27%,0.11%,0.27%
10,9-<10 mo,"9,526",113,683,98.79%,87.77%,99.74%,97.43%,99.04%,90.04%,0.12%,0.28%,0.12%,0.29%
11,10-<11 mo,"8,730",97,607,98.94%,86.84%,99.74%,97.18%,99.19%,89.31%,0.11%,0.30%,0.11%,0.30%
12,11-<12 mo,"8,026",91,607,98.95%,85.95%,99.74%,96.94%,99.20%,88.60%,0.11%,0.31%,0.11%,0.32%
13,12-<13 mo,"7,328",74,536,99.02%,85.12%,99.72%,96.67%,99.30%,87.98%,0.12%,0.32%,0.12%,0.33%
14,13-<14 mo,"6,718",57,608,99.15%,84.41%,99.72%,96.41%,99.43%,87.48%,0.12%,0.33%,0.12%,0.35%
15,14-<15 mo,"6,053",45,657,99.23%,83.77%,99.72%,96.14%,99.51%,87.06%,0.12%,0.35%,0.12%,0.36%
16,15-<16 mo,"5,351",34,535,99.34%,83.23%,99.72%,95.88%,99.62%,86.72%,0.12%,0.36%,0.12%,0.37%
17,16-<17 mo,"4,782",48,646,98.97%,82.39%,99.72%,95.63%,99.24%,86.07%,0.15%,0.38%,0.15%,0.39%
18,17-<18 mo,"4,088",24,628,99.38%,81.89%,99.72%,95.37%,99.66%,85.78%,0.13%,0.39%,0.13%,0.41%
19,18-<19 mo,"3,436",22,617,99.39%,81.40%,99.72%,95.11%,99.65%,85.47%,0.13%,0.40%,0.13%,0.42%
20,19-<20 mo,"2,797",24,579,99.16%,80.74%,99.72%,94.85%,99.43%,85.01%,0.17%,0.42%,0.18%,0.44%
21,20-<21 mo,"2,194",11,565,99.43%,80.29%,99.72%,94.60%,99.71%,84.76%,0.18%,0.44%,0.18%,0.47%
22,21-<22 mo,"1,618",7,530,99.56%,79.95%,99.73%,94.35%,99.81%,84.60%,0.17%,0.46%,0.17%,0.49%
23,22-<23 mo,"1,081",3,570,99.68%,79.70%,99.73%,94.10%,99.91%,84.53%,0.19%,0.48%,0.19%,0.50%
24,23-<24 mo,508,2,506,+,+,99.74%,93.86%,+,+,+,+,+,+
