Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,621,31,33,94.87%,94.87%,99.78%,99.78%,95.08%,95.08%,0.90%,0.90%,0.90%,0.90%
2,1-<2 mo,557,19,22,96.52%,91.57%,99.80%,99.58%,96.71%,91.96%,0.78%,1.14%,0.79%,1.15%
3,2-<3 mo,516,10,28,98.01%,89.75%,99.81%,99.40%,98.19%,90.29%,0.62%,1.26%,0.62%,1.26%
4,3-<4 mo,478,8,26,98.28%,88.20%,99.82%,99.22%,98.46%,88.90%,0.60%,1.35%,0.60%,1.36%
5,4-<5 mo,444,7,26,98.38%,86.77%,99.83%,99.05%,98.54%,87.60%,0.61%,1.43%,0.61%,1.44%
6,5-<6 mo,411,5,29,98.74%,85.68%,99.84%,98.89%,98.90%,86.64%,0.56%,1.49%,0.56%,1.51%
7,6-<7 mo,377,3,24,99.18%,84.97%,99.83%,98.73%,99.34%,86.07%,0.47%,1.54%,0.47%,1.56%
8,7-<8 mo,350,5,24,98.52%,83.71%,99.83%,98.56%,98.69%,84.94%,0.66%,1.61%,0.66%,1.64%
9,8-<9 mo,321,2,29,99.35%,83.17%,99.84%,98.40%,99.51%,84.52%,0.46%,1.65%,0.46%,1.67%
10,9-<10 mo,290,2,27,99.28%,82.57%,99.84%,98.24%,99.43%,84.04%,0.51%,1.69%,0.51%,1.72%
11,10-<11 mo,261,1,15,99.61%,82.24%,99.85%,98.09%,99.76%,83.84%,0.39%,1.71%,0.39%,1.75%
12,11-<12 mo,245,3,25,98.71%,81.18%,99.85%,97.94%,98.86%,82.89%,0.74%,1.80%,0.74%,1.84%
13,12-<13 mo,217,2,19,99.04%,80.40%,99.83%,97.77%,99.21%,82.23%,0.68%,1.86%,0.68%,1.91%
14,13-<14 mo,196,1,21,99.46%,79.96%,99.82%,97.60%,99.64%,81.93%,0.54%,1.90%,0.54%,1.95%
15,14-<15 mo,174,3,15,98.20%,78.52%,99.83%,97.43%,98.36%,80.59%,1.03%,2.04%,1.03%,2.10%
16,15-<16 mo,156,0,20,100.00%,78.52%,99.83%,97.27%,100.0000%*,80.5915%#,0.00%,2.04%,0.00%,2.0972%#
17,16-<17 mo,136,1,22,99.20%,77.89%,99.84%,97.11%,99.36%,80.21%,0.80%,2.12%,0.80%,2.18%
18,17-<18 mo,113,1,15,99.05%,77.16%,99.83%,96.95%,99.22%,79.59%,0.94%,2.23%,0.94%,2.30%
19,18-<19 mo,97,1,13,98.90%,76.30%,99.84%,96.80%,99.05%,78.83%,1.10%,2.36%,1.10%,2.44%
20,19-<20 mo,83,1,17,98.66%,75.28%,99.85%,96.65%,98.81%,77.89%,1.33%,2.54%,1.34%,2.63%
21,20-<21 mo,65,1,12,98.31%,74.00%,99.84%,96.49%,98.46%,76.69%,1.68%,2.80%,1.68%,2.90%
22,21-<22 mo,52,1,19,97.65%,72.26%,99.85%,96.35%,97.79%,75.00%,2.33%,3.23%,2.33%,3.35%
23,22-<23 mo,32,0,22,100.00%,72.26%,99.84%,96.20%,100.0000%*,74.9999%#,0.00%,3.23%,0.00%,3.3522%#
24,23-<24 mo,10,0,10,+,+,99.87%,96.07%,+,+,+,+,+,+
