Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,442,65,15,85.04%,85.04%,99.68%,99.68%,85.31%,85.31%,1.71%,1.71%,1.72%,1.72%
2,1-<2 mo,362,45,16,87.29%,74.23%,99.71%,99.40%,87.54%,74.68%,1.77%,2.12%,1.78%,2.13%
3,2-<3 mo,301,29,13,90.15%,66.92%,99.73%,99.13%,90.40%,67.51%,1.74%,2.31%,1.74%,2.33%
4,3-<4 mo,259,20,9,92.14%,61.66%,99.73%,98.86%,92.39%,62.37%,1.69%,2.41%,1.69%,2.43%
5,4-<5 mo,230,15,7,93.38%,57.58%,99.76%,98.62%,93.61%,58.38%,1.65%,2.47%,1.66%,2.50%
6,5-<6 mo,208,16,17,91.98%,52.96%,99.76%,98.38%,92.20%,53.83%,1.92%,2.52%,1.93%,2.57%
7,6-<7 mo,175,14,10,91.76%,48.60%,99.74%,98.13%,92.00%,49.53%,2.11%,2.57%,2.11%,2.62%
8,7-<8 mo,151,3,6,97.97%,47.61%,99.73%,97.87%,98.24%,48.65%,1.16%,2.58%,1.16%,2.64%
9,8-<9 mo,142,11,13,91.88%,43.75%,99.72%,97.60%,92.14%,44.83%,2.35%,2.62%,2.35%,2.69%
10,9-<10 mo,118,4,9,96.48%,42.21%,99.73%,97.33%,96.74%,43.36%,1.73%,2.64%,1.74%,2.71%
11,10-<11 mo,105,3,8,97.03%,40.95%,99.74%,97.08%,97.29%,42.19%,1.69%,2.66%,1.69%,2.74%
12,11-<12 mo,94,3,6,96.70%,39.60%,99.76%,96.84%,96.94%,40.89%,1.87%,2.68%,1.88%,2.77%
13,12-<13 mo,85,5,8,93.83%,37.16%,99.74%,96.59%,94.07%,38.47%,2.67%,2.73%,2.68%,2.83%
14,13-<14 mo,72,3,10,95.52%,35.49%,99.76%,96.36%,95.76%,36.84%,2.53%,2.77%,2.53%,2.88%
15,14-<15 mo,59,0,9,100.00%,35.49%,99.76%,96.13%,100.0000%*,36.8359%#,0.00%,2.77%,0.00%,2.8778%#
16,15-<16 mo,50,1,5,97.89%,34.75%,99.80%,95.94%,98.09%,36.22%,2.08%,2.81%,2.09%,2.93%
17,16-<17 mo,44,1,5,97.59%,33.91%,99.79%,95.74%,97.80%,35.42%,2.38%,2.87%,2.39%,3.00%
18,17-<18 mo,38,2,1,94.67%,32.10%,99.79%,95.54%,94.86%,33.60%,3.67%,2.99%,3.68%,3.13%
19,18-<19 mo,35,2,7,93.65%,30.06%,99.81%,95.36%,93.83%,31.53%,4.34%,3.13%,4.35%,3.28%
20,19-<20 mo,26,0,9,100.00%,30.06%,99.79%,95.15%,100.0000%*,31.5271%#,0.00%,3.13%,0.00%,3.2773%#
21,20-<21 mo,17,0,1,100.00%,30.06%,99.74%,94.91%,100.0000%*,31.5271%#,0.00%,3.13%,0.00%,3.2773%#
22,21-<22 mo,16,1,4,92.86%,27.92%,99.73%,94.65%,93.11%,29.49%,6.88%,3.56%,6.90%,3.77%
23,22-<23 mo,11,0,7,100.00%,27.92%,99.82%,94.48%,100.0000%*,29.4930%#,0.00%,3.56%,0.00%,3.7655%#
24,23-<24 mo,4,0,4,+,+,99.75%,94.24%,+,+,+,+,+,+
