Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"12,084","2,358",445,81.37%,81.37%,99.72%,99.72%,81.58%,81.58%,0.35%,0.35%,0.35%,0.35%
2,1-<2 mo,"9,281",976,358,89.68%,73.14%,99.73%,99.46%,89.91%,73.51%,0.31%,0.40%,0.32%,0.41%
3,2-<3 mo,"7,947",496,350,93.81%,68.75%,99.74%,99.20%,94.05%,69.25%,0.27%,0.43%,0.27%,0.43%
4,3-<4 mo,"7,101",283,336,96.02%,66.11%,99.75%,98.95%,96.26%,66.74%,0.23%,0.44%,0.23%,0.44%
5,4-<5 mo,"6,482",189,368,97.07%,64.25%,99.75%,98.70%,97.32%,65.00%,0.21%,0.45%,0.21%,0.45%
6,5-<6 mo,"5,925",170,337,97.10%,62.44%,99.75%,98.46%,97.34%,63.31%,0.22%,0.46%,0.22%,0.46%
7,6-<7 mo,"5,418",115,330,97.82%,61.09%,99.75%,98.22%,98.06%,62.07%,0.20%,0.47%,0.20%,0.47%
8,7-<8 mo,"4,973",110,292,97.75%,59.75%,99.76%,97.98%,97.99%,60.84%,0.21%,0.47%,0.21%,0.48%
9,8-<9 mo,"4,571",91,293,97.98%,58.59%,99.76%,97.75%,98.21%,59.79%,0.21%,0.48%,0.21%,0.49%
10,9-<10 mo,"4,187",94,299,97.71%,57.33%,99.76%,97.51%,97.95%,58.62%,0.23%,0.49%,0.23%,0.50%
11,10-<11 mo,"3,794",67,291,98.18%,56.33%,99.76%,97.28%,98.42%,57.72%,0.22%,0.49%,0.22%,0.51%
12,11-<12 mo,"3,436",55,273,98.34%,55.43%,99.76%,97.05%,98.58%,56.91%,0.22%,0.50%,0.22%,0.52%
13,12-<13 mo,"3,108",58,221,98.08%,54.39%,99.73%,96.80%,98.34%,55.98%,0.25%,0.51%,0.25%,0.53%
14,13-<14 mo,"2,829",46,249,98.32%,53.54%,99.73%,96.55%,98.58%,55.22%,0.25%,0.52%,0.25%,0.54%
15,14-<15 mo,"2,534",28,258,98.85%,52.97%,99.73%,96.29%,99.12%,54.76%,0.22%,0.52%,0.22%,0.54%
16,15-<16 mo,"2,248",29,228,98.65%,52.32%,99.73%,96.04%,98.92%,54.20%,0.25%,0.53%,0.25%,0.55%
17,16-<17 mo,"1,991",24,266,98.72%,51.71%,99.73%,95.79%,98.98%,53.68%,0.26%,0.54%,0.26%,0.56%
18,17-<18 mo,"1,701",21,237,98.68%,51.06%,99.74%,95.54%,98.94%,53.13%,0.29%,0.55%,0.29%,0.58%
19,18-<19 mo,"1,443",10,228,99.24%,50.71%,99.74%,95.30%,99.50%,52.87%,0.24%,0.56%,0.24%,0.59%
20,19-<20 mo,"1,205",12,277,98.87%,50.15%,99.74%,95.06%,99.13%,52.41%,0.32%,0.58%,0.33%,0.61%
21,20-<21 mo,916,16,242,97.98%,49.17%,99.74%,94.82%,98.23%,51.49%,0.50%,0.62%,0.50%,0.65%
22,21-<22 mo,658,8,239,98.55%,48.46%,99.75%,94.59%,98.80%,50.86%,0.51%,0.66%,0.51%,0.69%
23,22-<23 mo,411,3,222,99.04%,48.02%,99.75%,94.36%,99.26%,50.48%,0.55%,0.70%,0.55%,0.74%
24,23-<24 mo,186,2,184,+,+,99.76%,94.14%,+,+,+,+,+,+
