Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,707,193,21,72.29%,72.29%,99.73%,99.73%,72.49%,72.49%,1.70%,1.70%,1.70%,1.70%
2,1-<2 mo,493,117,19,75.80%,54.80%,99.76%,99.49%,75.99%,55.08%,1.95%,1.91%,1.95%,1.92%
3,2-<3 mo,357,57,19,83.60%,45.81%,99.78%,99.27%,83.78%,46.15%,1.99%,1.93%,1.99%,1.94%
4,3-<4 mo,281,34,10,87.68%,40.17%,99.79%,99.06%,87.86%,40.55%,1.98%,1.92%,1.98%,1.94%
5,4-<5 mo,237,27,13,88.29%,35.46%,99.80%,98.87%,88.46%,35.87%,2.12%,1.90%,2.12%,1.92%
6,5-<6 mo,197,24,15,87.34%,30.97%,99.81%,98.68%,87.50%,31.38%,2.42%,1.86%,2.42%,1.89%
7,6-<7 mo,158,15,9,90.23%,27.94%,99.81%,98.49%,90.40%,28.37%,2.40%,1.84%,2.40%,1.87%
8,7-<8 mo,134,8,5,93.92%,26.24%,99.84%,98.34%,94.07%,26.69%,2.08%,1.82%,2.09%,1.85%
9,8-<9 mo,121,5,11,95.67%,25.11%,99.84%,98.18%,95.82%,25.57%,1.89%,1.81%,1.90%,1.85%
10,9-<10 mo,105,3,10,97.00%,24.35%,99.84%,98.02%,97.16%,24.85%,1.71%,1.81%,1.71%,1.85%
11,10-<11 mo,92,3,7,96.61%,23.53%,99.85%,97.87%,96.76%,24.04%,1.92%,1.81%,1.93%,1.85%
12,11-<12 mo,82,1,10,98.70%,23.22%,99.86%,97.73%,98.84%,23.76%,1.29%,1.81%,1.29%,1.85%
13,12-<13 mo,71,3,5,95.62%,22.21%,99.87%,97.60%,95.75%,22.75%,2.47%,1.83%,2.48%,1.87%
14,13-<14 mo,63,3,6,95.00%,21.10%,99.86%,97.46%,95.14%,21.65%,2.81%,1.84%,2.82%,1.89%
15,14-<15 mo,54,3,8,94.00%,19.83%,99.85%,97.31%,94.14%,20.38%,3.36%,1.87%,3.36%,1.92%
16,15-<16 mo,43,0,8,100.00%,19.83%,99.85%,97.16%,100.0000%*,20.3778%#,0.00%,1.87%,0.00%,1.9240%#
17,16-<17 mo,35,0,5,100.00%,19.83%,99.87%,97.04%,100.0000%*,20.3778%#,0.00%,1.87%,0.00%,1.9240%#
18,17-<18 mo,30,1,6,96.30%,19.10%,99.87%,96.91%,96.42%,19.70%,3.63%,1.94%,3.64%,2.00%
19,18-<19 mo,23,0,4,100.00%,19.10%,99.86%,96.77%,100.0000%*,19.7045%#,0.00%,1.94%,0.00%,2.0035%#
20,19-<20 mo,19,2,2,88.89%,16.97%,99.86%,96.64%,89.01%,17.56%,7.41%,2.23%,7.42%,2.31%
21,20-<21 mo,15,1,2,92.86%,15.76%,99.86%,96.50%,92.99%,16.33%,6.88%,2.38%,6.89%,2.46%
22,21-<22 mo,12,1,5,89.47%,14.10%,99.85%,96.36%,89.61%,14.64%,9.96%,2.64%,9.97%,2.74%
23,22-<23 mo,6,0,2,100.00%,14.10%,99.80%,96.16%,100.0000%*,14.6353%#,0.00%,2.64%,0.00%,2.7443%#
24,23-<24 mo,4,0,4,+,+,99.78%,95.95%,+,+,+,+,+,+
