Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,214,28,7,87.09%,87.09%,99.67%,99.67%,87.35%,87.35%,2.24%,2.24%,2.25%,2.25%
2,1-<2 mo,179,9,10,95.15%,83.03%,99.72%,99.39%,95.38%,83.46%,1.56%,2.49%,1.57%,2.51%
3,2-<3 mo,160,3,11,98.32%,81.61%,99.71%,99.11%,98.57%,82.22%,0.96%,2.58%,0.97%,2.61%
4,3-<4 mo,146,3,2,97.92%,80.13%,99.70%,98.82%,98.16%,80.89%,1.17%,2.64%,1.18%,2.68%
5,4-<5 mo,141,6,5,95.55%,77.13%,99.71%,98.54%,95.77%,77.97%,1.72%,2.74%,1.73%,2.79%
6,5-<6 mo,130,7,14,93.75%,73.34%,99.72%,98.26%,93.95%,74.19%,2.19%,2.82%,2.20%,2.89%
7,6-<7 mo,109,1,7,98.83%,72.73%,99.76%,98.02%,99.03%,73.67%,1.15%,2.84%,1.16%,2.92%
8,7-<8 mo,101,1,3,98.73%,72.09%,99.75%,97.78%,98.93%,73.11%,1.25%,2.85%,1.26%,2.94%
9,8-<9 mo,97,1,9,99.25%,71.42%,99.75%,97.54%,99.26%,72.50%,0.74%,2.92%,0.74%,3.01%
10,9-<10 mo,87,2,2,97.33%,69.58%,99.75%,97.30%,97.56%,71.09%,1.85%,3.12%,1.86%,3.23%
11,10-<11 mo,83,2,9,96.93%,68.12%,99.75%,97.06%,97.12%,69.65%,2.09%,3.16%,2.10%,3.28%
12,11-<12 mo,72,1,5,98.21%,67.33%,99.74%,96.81%,98.42%,68.91%,1.75%,3.18%,1.76%,3.32%
13,12-<13 mo,66,0,5,100.00%,67.33%,99.73%,96.56%,100.00%,68.91%,0.00%,3.18%,0.00%,3.32%
14,13-<14 mo,61,3,5,94.87%,63.85%,99.74%,96.31%,95.12%,65.71%,2.94%,3.61%,2.95%,3.76%
15,14-<15 mo,53,0,6,100.00%,63.85%,99.79%,96.12%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
16,15-<16 mo,47,0,4,100.00%,63.85%,99.79%,95.92%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
17,16-<17 mo,43,0,6,100.00%,63.85%,99.79%,95.73%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
18,17-<18 mo,37,0,10,100.00%,63.85%,99.79%,95.52%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
19,18-<19 mo,27,0,6,100.00%,63.85%,99.82%,95.36%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
20,19-<20 mo,21,0,4,100.00%,63.85%,99.84%,95.21%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
21,20-<21 mo,17,0,5,100.00%,63.85%,99.84%,95.06%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
22,21-<22 mo,12,0,4,100.00%,63.85%,99.83%,94.90%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
23,22-<23 mo,8,0,1,100.00%,63.85%,99.81%,94.71%,100.00%,65.71%,0.00%,3.61%,0.00%,3.76%
24,23-<24 mo,7,0,7,+,+,99.82%,94.54%,+,+,+,+,+,+
