Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,194",136,289,97.99%,97.99%,99.72%,99.72%,98.26%,98.26%,0.18%,0.18%,0.18%,0.18%
2,1-<2 mo,"5,769",102,269,98.47%,96.50%,99.73%,99.45%,98.74%,97.03%,0.15%,0.23%,0.15%,0.23%
3,2-<3 mo,"5,398",81,305,98.64%,95.20%,99.73%,99.18%,98.90%,95.97%,0.16%,0.27%,0.16%,0.28%
4,3-<4 mo,"5,012",49,223,99.12%,94.37%,99.73%,98.92%,99.39%,95.39%,0.13%,0.30%,0.13%,0.30%
5,4-<5 mo,"4,740",69,217,98.67%,93.13%,99.74%,98.66%,98.92%,94.37%,0.17%,0.33%,0.17%,0.34%
6,5-<6 mo,"4,454",37,253,99.25%,92.45%,99.74%,98.41%,99.51%,93.91%,0.12%,0.35%,0.12%,0.35%
7,6-<7 mo,"4,164",37,222,99.17%,91.69%,99.74%,98.15%,99.43%,93.38%,0.14%,0.37%,0.14%,0.38%
8,7-<8 mo,"3,905",25,213,99.40%,91.15%,99.74%,97.90%,99.66%,93.06%,0.12%,0.38%,0.12%,0.39%
9,8-<9 mo,"3,667",35,266,99.03%,90.27%,99.74%,97.65%,99.28%,92.39%,0.17%,0.41%,0.17%,0.42%
10,9-<10 mo,"3,366",28,235,99.15%,89.51%,99.74%,97.40%,99.40%,91.84%,0.17%,0.44%,0.17%,0.45%
11,10-<11 mo,"3,103",24,212,99.22%,88.82%,99.75%,97.16%,99.47%,91.36%,0.17%,0.46%,0.17%,0.47%
12,11-<12 mo,"2,867",15,233,99.52%,88.41%,99.74%,96.91%,99.77%,91.15%,0.13%,0.47%,0.13%,0.48%
13,12-<13 mo,"2,619",21,194,99.21%,87.73%,99.72%,96.65%,99.49%,90.69%,0.18%,0.49%,0.18%,0.51%
14,13-<14 mo,"2,404",17,217,99.24%,87.08%,99.72%,96.39%,99.52%,90.26%,0.19%,0.52%,0.19%,0.54%
15,14-<15 mo,"2,170",11,194,99.52%,86.67%,99.72%,96.12%,99.80%,90.08%,0.15%,0.53%,0.15%,0.55%
16,15-<16 mo,"1,965",16,211,99.27%,86.06%,99.72%,95.86%,99.53%,89.66%,0.18%,0.55%,0.18%,0.57%
17,16-<17 mo,"1,738",9,228,99.54%,85.70%,99.73%,95.60%,99.76%,89.45%,0.15%,0.56%,0.15%,0.58%
18,17-<18 mo,"1,501",10,193,99.39%,85.19%,99.73%,95.35%,99.64%,89.17%,0.19%,0.58%,0.19%,0.61%
19,18-<19 mo,"1,298",5,203,99.63%,84.89%,99.73%,95.09%,99.88%,89.06%,0.16%,0.59%,0.16%,0.62%
20,19-<20 mo,"1,090",3,211,99.67%,84.61%,99.72%,94.84%,99.86%,88.99%,0.20%,0.61%,0.20%,0.63%
21,20-<21 mo,876,3,218,99.65%,84.31%,99.72%,94.58%,99.79%,88.83%,0.20%,0.64%,0.20%,0.65%
22,21-<22 mo,655,3,214,99.54%,83.96%,99.72%,94.33%,99.77%,88.79%,0.26%,0.66%,0.26%,0.71%
23,22-<23 mo,438,1,247,99.74%,83.76%,99.73%,94.08%,99.97%,88.76%,0.25%,0.69%,0.26%,0.74%
24,23-<24 mo,190,0,190,+,+,99.73%,93.83%,+,+,+,+,+,+
