Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,556",278,298,95.66%,95.66%,99.87%,99.87%,95.79%,95.79%,0.25%,0.25%,0.25%,0.25%
2,1-<2 mo,"5,980",215,266,96.32%,92.14%,99.88%,99.75%,96.44%,92.38%,0.25%,0.34%,0.25%,0.34%
3,2-<3 mo,"5,499",105,295,98.04%,90.34%,99.89%,99.64%,98.15%,90.67%,0.19%,0.38%,0.19%,0.38%
4,3-<4 mo,"5,099",80,261,98.39%,88.88%,99.89%,99.53%,98.50%,89.30%,0.18%,0.40%,0.18%,0.41%
5,4-<5 mo,"4,758",62,273,98.66%,87.69%,99.89%,99.42%,98.76%,88.20%,0.17%,0.43%,0.17%,0.43%
6,5-<6 mo,"4,423",50,242,98.84%,86.67%,99.89%,99.32%,98.94%,87.27%,0.16%,0.44%,0.16%,0.45%
7,6-<7 mo,"4,131",47,245,98.83%,85.65%,99.90%,99.21%,98.93%,86.33%,0.17%,0.46%,0.17%,0.47%
8,7-<8 mo,"3,839",36,243,99.03%,84.82%,99.90%,99.11%,99.13%,85.58%,0.16%,0.48%,0.16%,0.48%
9,8-<9 mo,"3,560",35,258,98.98%,83.96%,99.90%,99.01%,99.08%,84.79%,0.17%,0.50%,0.17%,0.50%
10,9-<10 mo,"3,267",32,226,98.99%,83.11%,99.90%,98.92%,99.08%,84.02%,0.18%,0.51%,0.18%,0.52%
11,10-<11 mo,"3,009",25,231,99.14%,82.39%,99.90%,98.82%,99.23%,83.37%,0.17%,0.53%,0.17%,0.54%
12,11-<12 mo,"2,753",30,208,98.87%,81.46%,99.90%,98.72%,98.96%,82.51%,0.21%,0.55%,0.21%,0.56%
13,12-<13 mo,"2,515",24,204,99.01%,80.65%,99.89%,98.62%,99.11%,81.78%,0.20%,0.57%,0.20%,0.58%
14,13-<14 mo,"2,287",30,197,98.63%,79.54%,99.89%,98.51%,98.74%,80.74%,0.25%,0.60%,0.25%,0.60%
15,14-<15 mo,"2,060",20,202,98.98%,78.73%,99.89%,98.41%,99.08%,80.00%,0.23%,0.62%,0.23%,0.63%
16,15-<16 mo,"1,838",17,208,99.02%,77.96%,99.89%,98.30%,99.13%,79.30%,0.24%,0.64%,0.24%,0.65%
17,16-<17 mo,"1,613",24,199,98.41%,76.72%,99.89%,98.20%,98.52%,78.13%,0.32%,0.68%,0.32%,0.69%
18,17-<18 mo,"1,390",16,205,98.76%,75.77%,99.90%,98.09%,98.86%,77.24%,0.31%,0.71%,0.31%,0.72%
19,18-<19 mo,"1,169",4,204,99.63%,75.48%,99.89%,97.99%,99.73%,77.03%,0.19%,0.72%,0.19%,0.73%
20,19-<20 mo,961,13,202,98.49%,74.34%,99.90%,97.89%,98.59%,75.94%,0.42%,0.78%,0.42%,0.79%
21,20-<21 mo,746,13,181,98.02%,72.87%,99.90%,97.79%,98.12%,74.51%,0.54%,0.86%,0.55%,0.88%
22,21-<22 mo,552,5,177,98.92%,72.08%,99.90%,97.69%,99.02%,73.78%,0.48%,0.92%,0.48%,0.94%
23,22-<23 mo,370,4,207,98.50%,71.00%,99.90%,97.59%,98.60%,72.75%,0.74%,1.05%,0.75%,1.08%
24,23-<24 mo,159,1,158,+,+,99.92%,97.52%,+,+,+,+,+,+
