Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,380,0,14,100.00%,100.00%,99.74%,99.74%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%
2,1-<2 mo,366,1,19,99.76%,99.76%,99.73%,99.47%,99.78%,99.79%,0.24%,0.24%,0.24%,0.24%
3,2-<3 mo,346,2,13,99.34%,99.11%,99.73%,99.21%,99.56%,99.79%,0.46%,0.52%,0.46%,0.52%
4,3-<4 mo,331,0,16,100.00%,99.11%,99.74%,98.95%,100.00%,99.79%,0.00%,0.52%,0.00%,0.52%
5,4-<5 mo,315,1,21,99.63%,98.74%,99.74%,98.69%,99.85%,99.79%,0.37%,0.63%,0.37%,0.52%
6,5-<6 mo,293,2,18,99.20%,97.96%,99.73%,98.43%,99.42%,99.29%,0.56%,0.83%,0.56%,0.85%
7,6-<7 mo,273,1,20,99.56%,97.54%,99.73%,98.16%,99.79%,99.08%,0.44%,0.92%,0.44%,0.95%
8,7-<8 mo,252,4,11,98.11%,95.74%,99.72%,97.89%,98.33%,97.44%,0.93%,1.25%,0.93%,1.30%
9,8-<9 mo,237,2,17,99.22%,94.96%,99.73%,97.63%,99.26%,97.01%,0.55%,1.36%,0.55%,1.41%
10,9-<10 mo,218,2,14,98.97%,93.99%,99.73%,97.37%,99.22%,96.47%,0.73%,1.51%,0.73%,1.57%
11,10-<11 mo,202,1,14,99.59%,93.59%,99.74%,97.12%,99.61%,96.10%,0.41%,1.56%,0.41%,1.62%
12,11-<12 mo,187,3,17,98.21%,91.95%,99.74%,96.87%,98.43%,94.81%,1.03%,1.79%,1.04%,1.88%
13,12-<13 mo,167,1,8,99.28%,91.33%,99.72%,96.60%,99.52%,94.36%,0.71%,1.87%,0.72%,1.97%
14,13-<14 mo,158,1,15,99.33%,90.68%,99.73%,96.35%,99.36%,93.82%,0.66%,1.98%,0.67%,2.08%
15,14-<15 mo,142,0,17,100.00%,90.68%,99.75%,96.11%,100.00%,93.82%,0.00%,1.98%,0.00%,2.08%
16,15-<16 mo,125,0,17,100.00%,90.68%,99.73%,95.86%,100.00%,93.82%,0.00%,1.98%,0.00%,2.08%
17,16-<17 mo,108,0,15,100.00%,90.68%,99.74%,95.62%,100.00%,93.82%,0.00%,1.98%,0.00%,2.08%
18,17-<18 mo,93,1,12,98.83%,89.57%,99.74%,95.37%,98.85%,92.81%,1.15%,2.24%,1.15%,2.34%
19,18-<19 mo,80,0,16,100.00%,89.57%,99.73%,95.13%,100.00%,92.81%,0.00%,2.24%,0.00%,2.34%
20,19-<20 mo,64,1,19,98.16%,87.90%,99.74%,94.89%,98.19%,91.16%,1.78%,2.71%,1.78%,2.81%
21,20-<21 mo,44,0,10,100.00%,87.90%,99.71%,94.62%,100.00%,91.16%,0.00%,2.71%,0.00%,2.81%
22,21-<22 mo,34,0,12,100.00%,87.90%,99.76%,94.40%,100.00%,91.16%,0.00%,2.71%,0.00%,2.81%
23,22-<23 mo,22,0,11,+,+,99.77%,94.20%,+,+,+,+,+,+
