Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,36,5,0,86.11%,86.11%,99.81%,99.81%,86.27%,86.27%,5.76%,5.76%,5.77%,5.77%
2,1-<2 mo,31,2,0,93.55%,80.56%,99.83%,99.64%,93.71%,80.85%,4.41%,6.60%,4.42%,6.62%
3,2-<3 mo,29,2,1,92.98%,74.90%,99.82%,99.46%,93.15%,75.31%,4.78%,7.24%,4.79%,7.28%
4,3-<4 mo,26,0,1,100.00%,74.90%,99.88%,99.34%,100.0000%*,75.3082%#,0.00%,7.24%,0.00%,7.2832%#
5,4-<5 mo,25,0,2,100.00%,74.90%,99.88%,99.22%,100.0000%*,75.3082%#,0.00%,7.24%,0.00%,7.2832%#
6,5-<6 mo,23,1,2,95.45%,71.50%,99.87%,99.09%,95.58%,72.15%,4.44%,7.67%,4.45%,7.74%
7,6-<7 mo,20,0,2,100.00%,71.50%,99.86%,98.95%,100.0000%*,72.1527%#,0.00%,7.67%,0.00%,7.7434%#
8,7-<8 mo,18,1,1,94.29%,67.41%,99.85%,98.80%,94.43%,68.23%,5.55%,8.25%,5.56%,8.35%
9,8-<9 mo,16,0,1,100.00%,67.41%,99.89%,98.69%,100.0000%*,68.2327%#,0.00%,8.25%,0.00%,8.3514%#
10,9-<10 mo,15,0,1,100.00%,67.41%,99.90%,98.59%,100.0000%*,68.2327%#,0.00%,8.25%,0.00%,8.3514%#
11,10-<11 mo,14,0,2,100.00%,67.41%,99.90%,98.49%,100.0000%*,68.2327%#,0.00%,8.25%,0.00%,8.3514%#
12,11-<12 mo,12,0,1,100.00%,67.41%,99.88%,98.37%,100.0000%*,68.2327%#,0.00%,8.25%,0.00%,8.3514%#
13,12-<13 mo,11,0,1,100.00%,67.41%,99.93%,98.30%,100.0000%*,68.2327%#,0.00%,8.25%,0.00%,8.3514%#
14,13-<14 mo,10,0,2,100.00%,67.41%,99.92%,98.22%,100.0000%*,68.2327%#,0.00%,8.25%,0.00%,8.3514%#
15,14-<15 mo,8,0,0,100.00%,67.41%,99.93%,98.15%,100.0000%*,68.2327%#,0.00%,8.25%,0.00%,8.3514%#
16,15-<16 mo,8,0,0,100.00%,67.41%,99.93%,98.08%,100.0000%*,68.2327%#,0.00%,8.25%,0.00%,8.3514%#
17,16-<17 mo,8,1,1,86.67%,58.42%,99.93%,98.01%,86.73%,59.61%,12.41%,11.01%,12.42%,11.23%
18,17-<18 mo,6,1,2,80.00%,46.74%,99.90%,97.91%,80.08%,47.74%,17.89%,13.67%,17.91%,13.96%
19,18-<19 mo,3,0,1,100.00%,46.74%,99.97%,97.89%,100.0000%*,47.7363%#,0.00%,13.67%,0.00%,13.9577%#
20,19-<20 mo,2,0,0,100.00%,46.74%,99.99%,97.88%,100.0000%*,47.7363%#,0.00%,13.67%,0.00%,13.9577%#
21,20-<21 mo,2,0,1,100.00%,46.74%,99.99%,97.88%,100.0000%*,47.7363%#,0.00%,13.67%,0.00%,13.9577%#
22,21-<22 mo,1,0,0,100.00%,46.74%,99.99%,97.87%,100.0000%*,47.7363%#,0.00%,13.67%,0.00%,13.9577%#
23,22-<23 mo,1,0,0,100.00%,46.74%,99.99%,97.86%,100.0000%*,47.7363%#,0.00%,13.67%,0.00%,13.9577%#
24,23-<24 mo,1,0,1,+,+,99.99%,97.86%,+,+,+,+,+,+
