Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,96,0,3,100.00%,100.00%,99.86%,99.86%,100.0000%*,100.0000%*,0.00%,0.00%,0.00%,0.00%
2,1-<2 mo,93,0,3,100.00%,100.00%,99.85%,99.71%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
3,2-<3 mo,90,1,2,98.88%,98.88%,99.85%,99.56%,99.02%,99.31%,1.12%,1.12%,1.12%,1.12%
4,3-<4 mo,87,0,6,100.00%,98.88%,99.86%,99.42%,100.0000%*,99.3100%#,0.00%,1.12%,0.00%,1.1222%#
5,4-<5 mo,81,1,2,98.75%,97.64%,99.85%,99.27%,98.90%,98.36%,1.24%,1.65%,1.24%,1.66%
6,5-<6 mo,78,0,4,100.00%,97.64%,99.85%,99.12%,100.0000%*,98.3558%#,0.00%,1.65%,0.00%,1.6631%#
7,6-<7 mo,74,1,3,98.62%,96.29%,99.85%,98.98%,98.77%,97.29%,1.37%,2.11%,1.37%,2.13%
8,7-<8 mo,70,0,3,100.00%,96.29%,99.86%,98.84%,100.0000%*,97.2898%#,0.00%,2.11%,0.00%,2.1289%#
9,8-<9 mo,67,0,5,100.00%,96.29%,99.86%,98.69%,100.0000%*,97.2898%#,0.00%,2.11%,0.00%,2.1289%#
10,9-<10 mo,62,0,0,100.00%,96.29%,99.85%,98.55%,100.0000%*,97.2898%#,0.00%,2.11%,0.00%,2.1289%#
11,10-<11 mo,62,1,5,98.32%,94.68%,99.85%,98.40%,98.47%,96.21%,1.67%,2.62%,1.67%,2.66%
12,11-<12 mo,56,1,1,98.20%,92.97%,99.85%,98.26%,98.34%,94.62%,1.79%,3.08%,1.79%,3.13%
13,12-<13 mo,54,0,0,100.00%,92.97%,99.86%,98.12%,100.0000%*,94.6198%#,0.00%,3.08%,0.00%,3.1335%#
14,13-<14 mo,54,0,6,100.00%,92.97%,99.86%,97.98%,100.0000%*,94.6198%#,0.00%,3.08%,0.00%,3.1335%#
15,14-<15 mo,48,0,5,100.00%,92.97%,99.85%,97.83%,100.0000%*,94.6198%#,0.00%,3.08%,0.00%,3.1335%#
16,15-<16 mo,43,0,4,100.00%,92.97%,99.86%,97.69%,100.0000%*,94.6198%#,0.00%,3.08%,0.00%,3.1335%#
17,16-<17 mo,39,0,2,100.00%,92.97%,99.89%,97.58%,100.0000%*,94.6198%#,0.00%,3.08%,0.00%,3.1335%#
18,17-<18 mo,37,0,9,100.00%,92.97%,99.89%,97.48%,100.0000%*,94.6198%#,0.00%,3.08%,0.00%,3.1335%#
19,18-<19 mo,28,0,3,100.00%,92.97%,99.89%,97.37%,100.0000%*,94.6198%#,0.00%,3.08%,0.00%,3.1335%#
20,19-<20 mo,25,1,3,95.74%,89.01%,99.89%,97.27%,95.85%,91.51%,4.16%,4.87%,4.17%,5.00%
21,20-<21 mo,21,1,4,94.74%,84.33%,99.91%,97.18%,94.82%,86.77%,5.12%,6.48%,5.13%,6.67%
22,21-<22 mo,16,0,5,100.00%,84.33%,99.90%,97.09%,100.0000%*,86.7749%#,0.00%,6.48%,0.00%,6.6720%#
23,22-<23 mo,11,0,3,100.00%,84.33%,99.92%,97.01%,100.0000%*,86.7749%#,0.00%,6.48%,0.00%,6.6720%#
24,23-<24 mo,8,0,8,+,+,99.95%,96.96%,+,+,+,+,+,+
