Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9925011027790033,0.9895208618106713,0.9946360675831775
2,0.9894392816266248,0.9859667951132645,0.9920559708969063
3,0.9881950169364506,0.9845324665579819,0.990994281180398
4,0.9847674461733308,0.9806026411442113,0.9880434812041813
5,0.9814452057026869,0.9768320217325777,0.9851468073463522
6,0.9785067470029771,0.9735122436386053,0.9825679341523187
7,0.9766369888876832,0.9714014552878042,0.9809234783367751
8,0.9759746375896919,0.9706507332286052,0.9803425888220707
9,0.97385832106438,0.9682429952191174,0.9784917825527317
10,0.9731106371326605,0.9673897593421609,0.9778394058985931
11,0.9727134491175046,0.9669333882226007,0.977494931493028
12,0.9714245178686737,0.9654396391040655,0.9763856841133451
13,0.9690893627776428,0.9627193970494479,0.9743854317853022
14,0.9680783149291525,0.9615351990602942,0.973523761414591
15,0.9669655812338316,0.9602169826414845,0.9725857598107234
16,0.9669655812338316,0.9602169826414845,0.9725857598107234
17,0.9655959416003563,0.9585411508366093,0.9714681721741245
18,0.9655959416003563,0.9585411508366093,0.9714681721741245
19,0.9655959416003563,0.9585411508366093,0.9714681721741245
20,0.9655959416003563,0.9585411508366093,0.9714681721741245
21,0.9642604008789171,0.9566263583113447,0.9705715175800038
22,0.9642604008789171,0.9566263583113447,0.9705715175800038
23,0.9642604008789171,0.9566263583113447,0.9705715175800038
24,0.9642604008789171,0.9566263583113447,0.9705715175800038
