ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9933302238805964,0.9921470298629484,0.9943356571799835
0.9867044757588943,0.9850642891096266,0.9881656264509955
0.9805280803744627,0.9785485176368542,0.9823266206506872
0.9748142962224057,0.9725562534325549,0.9768887640005843
0.9705471676362455,0.9680944979334544,0.9728139506868838
0.9657365985150526,0.9630718874945395,0.9682122130338002
0.960710646922469,0.9578313791954439,0.9633970946199415
0.9549750609706933,0.9518575272332654,0.9578952065787103
0.949655063230753,0.9463207984081105,0.9527874232915938
0.9452451357954142,0.9417302872604182,0.9485538024582968
0.9416637368481126,0.9379994079659583,0.9451178853627809
0.9372021193658332,0.9333470002914758,0.9408413921301125
0.9327671113503088,0.9287178124803662,0.9365943098759447
0.9288039435387103,0.9245764629225197,0.9328031716544506
0.9261042590715994,0.9217466521385723,0.9302284890187726
0.922127429188308,0.9175652498831111,0.9264473559628623
0.9184097286376003,0.9136444428234674,0.922923276578641
0.9152816301068186,0.9103288692097175,0.9199730070562336
0.9110253311100037,0.9057952845284676,0.9159786545924534
0.908942511422967,0.9035581624821086,0.9140407370142262
0.9054523317301743,0.8997680955692166,0.9108303984239973
0.904182857728449,0.8983629825875667,0.9096864582236375
0.9021325564637582,0.8960354604188216,0.9078907155645463
