Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9090909090909084,0.892189195504727,0.9234573669637276
2,0.8516661274668387,0.8309700253838282,0.8700293347991116
3,0.8020212677753041,0.7787665371337295,0.8231154832248998
4,0.7793652997590527,0.7550666723792181,0.8015784338040902
5,0.7621944608414724,0.7371217935670404,0.7852342734500147
6,0.7441898672782875,0.7183175333570282,0.768081794091749
7,0.7358399108431877,0.7095955502103404,0.7601268510464101
8,0.7248735932449281,0.6981226463129028,0.7496940217964214
9,0.7131442470759168,0.6858192258442809,0.7385626696109042
10,0.7030107586627596,0.6751510970203191,0.7289794484311884
11,0.6989234868100691,0.6708283583173573,0.7251315017975438
12,0.6872989797529367,0.6584911655753376,0.7142260351803531
13,0.6682953213265883,0.638264577899316,0.696452390690122
14,0.6546913453199404,0.623770868012229,0.6837451666254215
15,0.6510338517706671,0.6198566061786623,0.6803448739379391
16,0.647002682409858,0.6155000575971715,0.6766350245599742
17,0.638259402917833,0.6059871952664695,0.6686468589885142
18,0.6285149845526754,0.5952898051669538,0.6598316094580707
19,0.6201347847586397,0.5859632747834487,0.6523662248781844
20,0.6166703446203232,0.5819860685460818,0.6493890964861166
21,0.6124465751366223,0.5769695479034854,0.6459095005543387
22,0.6124465751366223,0.5769695479034854,0.6459095005543387
23,0.605406959330454,0.567578237290988,0.6410277366160808
24,0.605406959330454,0.567578237290988,0.6410277366160808
