ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9589182798876912,0.9539132460962866,0.9633902425899827
0.9256171281875043,0.9190313588933322,0.9316873247139933
0.9085961477217093,0.9013431478983515,0.9153412692285604
0.8949073168709124,0.8871465082002965,0.9021642715637485
0.8837412364430604,0.8755774257311353,0.8914031423185917
0.874205832510787,0.865697912122472,0.8822120961080434
0.8647429872486931,0.8558922388408613,0.8730912182731396
0.8570563829175945,0.8479221647639584,0.8656863156587922
0.8491017360329186,0.8396657594674938,0.8580303569519909
0.8412894141372734,0.8315450712843467,0.8505219234709698
0.8347576640275131,0.8247451724070876,0.8442534487698696
0.8263086998167083,0.8159332036409888,0.836159570977809
0.8190337882996138,0.808332854859111,0.8292020911137628
0.8091975138204355,0.7980381486578455,0.8198118635097735
0.8020711596696611,0.7905634035711027,0.8130235991971604
0.7954165917270626,0.7835591431209941,0.8067070327750054
0.7849505839411807,0.7725005670760818,0.7968117839512587
0.7771059809786205,0.7641746075396436,0.7894292644200567
0.7748534998743348,0.7617635529039292,0.7873280433150947
0.7662587084934763,0.7524652682846515,0.7794001941836184
0.7558497605202104,0.7410713954285733,0.7699204245429105
0.7508966166111659,0.7355559966669398,0.7654945097098262
0.7457269325036885,0.7296288089725219,0.7610295198528235
