ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.963612283241445,0.9630826298157036,0.9641344800595472
0.9376773238335644,0.9369886624954866,0.9383587088134696
0.9194945906428685,0.9187137663042283,0.9202682443751246
0.9052781699740557,0.9044308652944638,0.9061183587190118
0.8933155647042139,0.8924147663751019,0.8942092759825835
0.882844000878043,0.8818971376027273,0.8837837831941128
0.8730826168675858,0.8720930113523245,0.8740651308971327
0.8641207676543717,0.863091576649523,0.8651428406337128
0.8553673082727389,0.8542987987395343,0.8564286569949888
0.8472730209153798,0.8461670788103124,0.8483717437159755
0.8397471450883691,0.8386051250237102,0.8408818727123798
0.8323532564228332,0.8311741759272709,0.8335249514980726
0.8252073221062565,0.8239905407581016,0.8264166053764828
0.8182066475616577,0.8169512433797617,0.8194544242599809
0.8124629923646186,0.8111735129737234,0.8137447111354426
0.8068639513649963,0.8055382586584324,0.8081817201116346
0.8013102501508768,0.7999456591976132,0.802666722531697
0.7960914680841816,0.7946858132750984,0.7974887709612526
0.7916081296117725,0.7901627229368742,0.793044933396024
0.7874609846717119,0.7859730217557485,0.7889400458335541
0.783286577858738,0.7817477556238711,0.7848161028949148
0.7800617975296396,0.7784737196131273,0.7816401519183621
0.777694218507901,0.7760584541147469,0.7793198027263645
