Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9953271028037389,0.9672956990058597,0.999340435410531
0.9953271028037389,0.9672956990058597,0.999340435410531
0.9953271028037389,0.9672956990058597,0.999340435410531
0.9953271028037389,0.9672956990058597,0.999340435410531
0.9953271028037389,0.9672956990058597,0.999340435410531
0.9953271028037389,0.9672956990058597,0.999340435410531
0.9893670602719802,0.9577230337087024,0.9973580735821929
0.9893670602719802,0.9577230337087024,0.9973580735821929
0.982682147702575,0.9466338214540171,0.9944507348387748
0.982682147702575,0.9466338214540171,0.9944507348387748
0.9673277391447225,0.9222283107911462,0.9864635437872908
0.9673277391447225,0.9222283107911462,0.9864635437872908
0.9586908843309304,0.9090144736057504,0.9815166086269596
0.9497311564399873,0.8958972595509498,0.9760920459968344
0.9395189934675142,0.8806155316651448,0.9698492268829975
0.9395189934675142,0.8806155316651448,0.9698492268829975
0.9395189934675142,0.8806155316651448,0.9698492268829975
0.9395189934675142,0.8806155316651448,0.9698492268829975
0.9395189934675142,0.8806155316651448,0.9698492268829975
0.9395189934675142,0.8806155316651448,0.9698492268829975
0.9395189934675142,0.8806155316651448,0.9698492268829975
0.9395189934675142,0.8806155316651448,0.9698492268829975
0.9395189934675142,0.8806155316651448,0.9698492268829975
