Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9613259668508285,0.9205930550276012,0.9813733519228526
0.9499493281898722,0.9060105257352036,0.9736427330308823
0.8898259529879812,0.8325921528439924,0.9283265180267745
0.8706210763047879,0.8099643935046508,0.9129481585053089
0.8497261704734728,0.7853060894525334,0.8960853111365652
0.8143209133704117,0.7445537748205044,0.8667284202860883
0.7762685342409532,0.7013416351036551,0.8346061327010884
0.7525052117641889,0.6747437685038847,0.814229448028293
0.7441440427445868,0.665371835141256,0.8070573695797802
0.7266347711505966,0.6457195806392247,0.7920437867788167
0.7067269692012653,0.6229844136811055,0.7752254848373336
0.6846417514137261,0.5975609184463946,0.7567195624985261
0.659284649509514,0.5679548760770076,0.7358047291210864
0.6455495526447322,0.5518938754743835,0.7245229197366445
0.5983142195243858,0.49644698820157535,0.6860921905238597
0.5983142195243858,0.49644698820157535,0.6860921905238597
0.5983142195243858,0.49644698820157535,0.6860921905238597
0.5983142195243858,0.49644698820157535,0.6860921905238597
0.5983142195243858,0.49644698820157535,0.6860921905238597
0.5983142195243858,0.49644698820157535,0.6860921905238597
0.5983142195243858,0.49644698820157535,0.6860921905238597
0.5983142195243858,0.49644698820157535,0.6860921905238597
