ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9787234042553193,0.9579069965290009,0.9893025699316786
0.9622742714106921,0.9371216012017307,0.9774856059910292
0.944935996250139,0.9159089369806409,0.9641386300324944
0.9390301462735761,0.9088251310483066,0.9594509811846239
0.9359310368799342,0.9050892885278967,0.9569878178037188
0.926113578451124,0.8932302179692185,0.9491566642923792
0.9092136956326725,0.8731350836434542,0.9354106511146812
0.905605704776987,0.8688437576596303,0.9324632110107265
0.8941905068176128,0.855246917251529,0.9231270752300985
0.8775544043651926,0.8354203398259535,0.9094857248149064
0.8685074517428709,0.8246179382730214,0.9020657161302187
0.8635727503125143,0.8186568633144055,0.898056416881538
0.8582420543229314,0.8121402268470561,0.8937703918823583
0.8524431215234523,0.8049573494638916,0.8891641437744037
0.8459852190876684,0.7968055861061505,0.8841277477957541
0.8459852190876684,0.7968055861061505,0.8841277477957541
0.8459852190876684,0.7968055861061505,0.8841277477957541
0.8459852190876684,0.7968055861061505,0.8841277477957541
0.8459852190876684,0.7968055861061505,0.8841277477957541
0.8459852190876684,0.7968055861061505,0.8841277477957541
0.8459852190876684,0.7968055861061505,0.8841277477957541
0.8459852190876684,0.7968055861061505,0.8841277477957541
0.8459852190876684,0.7968055861061505,0.8841277477957541
